character_id,role,word,freq
66,agent,stuck,1
66,agent,studied,1
66,agent,studies,1
66,agent,suffering,1
66,agent,surrendered,1
66,agent,suspects,2
66,agent,taken,2
66,agent,takes,3
66,agent,tapped,1
66,agent,tell,4
66,agent,telling,1
66,agent,tells,4
66,agent,texted,1
66,agent,think,2
66,agent,thinks,10
66,agent,thought,4
66,agent,thriving,2
66,agent,told,6
66,agent,took,1
66,agent,touches,2
66,agent,tried,2
66,agent,turned,1
66,agent,turns,1
66,agent,types,1
66,agent,typing,1
66,agent,understands,3
66,agent,used,5
66,agent,vented,1
66,agent,visited,1
66,agent,wait,1
66,agent,waits,2
66,agent,walks,2
66,agent,wanders,1
66,agent,want,1
66,agent,wanted,3
66,agent,washed,1
66,agent,watched,1
66,agent,watches,5
66,agent,watered,1
66,agent,wear,1
66,agent,wears,1
66,agent,weeps,1
66,agent,whisked,1
66,agent,whispers,2
66,agent,wished,1
66,agent,woken,1
66,agent,wondered,1
66,agent,write,2
66,agent,writes,1
66,agent,writing,1
66,agent,yearned,1
66,patient,angered,1
66,patient,approached,1
66,patient,betrayed,1
66,patient,bewildered,1
66,patient,bothers,1
66,patient,brought,1
66,patient,called,1
66,patient,closes,1
66,patient,coddled,1
66,patient,comforting,1
66,patient,connects,3
66,patient,counted,1
66,patient,crossed,1
66,patient,deter,1
66,patient,directs,1
66,patient,distracts,1
66,patient,divorced,1
66,patient,dressed,1
66,patient,dying,1
66,patient,eluded,1
66,patient,escaped,1
66,patient,excuse,1
66,patient,extricating,1
66,patient,filled,1
66,patient,find,1
66,patient,flooded,1
66,patient,fooled,1
66,patient,force,1
66,patient,forgive,1
66,patient,give,1
66,patient,haunted,1
66,patient,hear,1
66,patient,introduces,1
66,patient,involves,1
66,patient,know,1
66,patient,knows,1
66,patient,leading,1
66,patient,left,2
66,patient,love,2
66,patient,loved,2
66,patient,make,1
66,patient,married,1
66,patient,mortified,1
66,patient,moved,1
66,patient,offered,1
66,patient,passed,1
66,patient,pick,1
66,patient,place,1
66,patient,preferred,1
66,patient,protected,1
66,patient,pursued,1
66,patient,pushed,1
66,patient,reassures,1
66,patient,reminded,2
66,patient,represented,1
66,patient,revealed,1
66,patient,saved,1
66,patient,saving,1
66,patient,saw,1
66,patient,see,2
66,patient,seen,1
66,patient,sent,1
66,patient,shames,1
66,patient,soiled,1
66,patient,struck,3
66,patient,surprising,1
66,patient,taught,1
66,patient,tell,3
66,patient,telling,2
66,patient,thank,1
66,patient,throw,1
66,patient,told,3
66,patient,transformed,1
66,patient,unglue,1
66,patient,unglues,1
66,patient,used,1
66,patient,whisked,1
66,patient,woke,1
66,patient,wrecked,1
66,patient,written,1
66,possessive,aaron,1
66,possessive,ability,1
66,possessive,adolescence,1
66,possessive,anguish,1
66,possessive,answer,1
66,possessive,apartment,2
66,possessive,appeal,1
66,possessive,attraction,1
66,possessive,awakening,1
66,possessive,baby,2
66,possessive,back,1
66,possessive,bag,2
66,possessive,bearings,1
66,possessive,bed,1
66,possessive,belly,1
66,possessive,bikini,1
66,possessive,blood,1
66,possessive,boyfriend,1
66,possessive,brain,1
66,possessive,breaks,1
66,possessive,call,1
66,possessive,ceremony,1
66,possessive,cheek,1
66,possessive,cheekbones,1
66,possessive,cheeks,2
66,possessive,child,1
66,possessive,childhood,1
66,possessive,classmate,1
66,possessive,colleague,1
66,possessive,colleagues,1
66,possessive,color,1
66,possessive,coloring,1
66,possessive,command,1
66,possessive,contact,1
66,possessive,contribution,1
66,possessive,conversation,1
66,possessive,country,1
66,possessive,dad,1
66,possessive,daughter,24
66,possessive,daughters,3
66,possessive,death,1
66,possessive,decades,1
66,possessive,desk,1
66,possessive,desperation,1
66,possessive,determination,1
66,possessive,direction,1
66,possessive,distress,1
66,possessive,earplugs,1
66,possessive,effortless,1
66,possessive,embrace,1
66,possessive,emotion,1
66,possessive,energy,1
66,possessive,enough,1
66,possessive,enthusiasm,1
66,possessive,entire,1
66,possessive,ex,2
66,possessive,eye,1
66,possessive,eyebrows,1
66,possessive,eyes,5
66,possessive,face,3
66,possessive,failure,1
66,possessive,father,1
66,possessive,fault,2
66,possessive,feet,3
66,possessive,fill,1
66,possessive,flight,1
66,possessive,french,1
66,possessive,friend,1
66,possessive,friends,1
66,possessive,girls,1
66,possessive,gullet,1
66,possessive,hair,3
66,possessive,hands,1
66,possessive,head,5
66,possessive,home,1
66,possessive,hour,1
66,possessive,husband,2
66,possessive,idea,1
66,possessive,inches,1
66,possessive,insight,1
66,possessive,insistence,1
66,possessive,intention,1
66,possessive,iphone,1
66,possessive,joy,1
66,possessive,joylessness,1
66,possessive,judgment,1
66,possessive,keyboard,2
66,possessive,kidney,1
66,possessive,life,10
66,possessive,longing,1
66,possessive,lovers,1
66,possessive,mailboxes,1
66,possessive,marriage,2
66,possessive,memory,1
66,possessive,mind,3
66,possessive,mother,6
66,possessive,mouth,1
66,possessive,nausea,1
66,possessive,neck,2
66,possessive,neighbor,1
66,possessive,opinion,1
66,possessive,own,3
66,possessive,pants,2
66,possessive,parenting,1
66,possessive,parents,3
66,possessive,passport,1
66,possessive,pettiness,1
66,possessive,phone,2
66,possessive,pills,1
66,possessive,plan,1
66,possessive,playfulness,1
66,possessive,possession,1
66,possessive,possessions,1
66,possessive,powerlessness,1
66,possessive,prayers,1
66,possessive,purse,2
66,possessive,reaction,2
66,possessive,response,1
66,possessive,rings,1
66,possessive,room,2
66,possessive,sandals,1
66,possessive,scoliosis,1
66,possessive,self,1
66,possessive,sense,1
66,possessive,she'd,1
66,possessive,shins,1
66,possessive,shit,1
66,possessive,shoulder,2
66,possessive,sisters,1
66,possessive,solitude,1
66,possessive,solutions,1
66,possessive,speech,1
66,possessive,spine,1
66,possessive,state,1
66,possessive,strangers,1
66,possessive,stroller,1
66,possessive,studies,1
66,possessive,studio,1
66,possessive,surprise,1
66,possessive,surroundings,1
66,possessive,survived,1
66,possessive,team,1
66,possessive,teammates,1
66,possessive,tears,1
66,possessive,teeth,1
66,possessive,textbooks,1
66,possessive,things,1
66,possessive,thinking,2
66,possessive,time,1
66,possessive,transformation,1
66,possessive,tunnel,1
66,possessive,turn,1
66,possessive,underwear,2
66,possessive,view,1
66,possessive,visit,1
66,possessive,voice,1
66,possessive,walk,1
66,possessive,wallet,1
66,possessive,way,1
66,possessive,wishes,1
66,possessive,word,1
66,possessive,work,1
66,possessive,wrath,1
66,possessive,year,4
66,possessive,yorker,1
66,predicative,adamant,1
66,predicative,afraid,1
66,predicative,anxious,1
66,predicative,aware,1
66,predicative,bent,1
66,predicative,blond,1
66,predicative,certain,1
66,predicative,close,1
66,predicative,closer,1
66,predicative,date,1
66,predicative,decorous,1
66,predicative,delighted,1
66,predicative,desperate,3
66,predicative,doctor,1
66,predicative,feet,1
66,predicative,free,1
66,predicative,generous,1
66,predicative,good,2
66,predicative,helpless,1
66,predicative,honest,1
66,predicative,humorless,1
66,predicative,ill,1
66,predicative,intuitive,1
66,predicative,kid,1
66,predicative,mother,2
66,predicative,outraged,1
66,predicative,person,1
66,predicative,petitions,1
66,predicative,pregnant,1
66,predicative,prepared,1
66,predicative,present,1
66,predicative,prude,1
66,predicative,right,1
66,predicative,sensitive,1
66,predicative,serious,1
66,predicative,shaky,1
66,predicative,sure,1
66,predicative,surprised,1
66,predicative,unable,2
66,predicative,unit,1
66,predicative,volatile,1
66,predicative,white,1
66,predicative,woman,2
66,predicative,writer,1
67,agent,accepted,1
67,agent,accepting,1
67,agent,access,1
67,agent,admit,1
67,agent,allowed,1
67,agent,announced,1
67,agent,answer,3
67,agent,applied,1
67,agent,articulated,1
67,agent,ask,4
67,agent,asked,1
67,agent,asks,1
67,agent,assumed,1
67,agent,attended,1
67,agent,auditioned,1
67,agent,became,3
67,agent,become,1
67,agent,began,3
67,agent,begun,1
67,agent,believe,3
67,agent,believed,2
67,agent,bent,1
67,agent,blamed,2
67,agent,blocking,1
67,agent,booked,1
67,agent,booted,1
67,agent,braced,1
67,agent,breathe,1
67,agent,broke,1
67,agent,brought,2
67,agent,browsed,1
67,agent,busied,1
67,agent,call,2
67,agent,came,5
67,agent,carried,2
67,agent,carry,1
67,agent,change,1
67,agent,chosen,1
67,agent,clicked,1
67,agent,come,3
67,agent,comes,1
67,agent,coming,2
67,agent,complain,1
67,agent,complimented,1
67,agent,contain,1
67,agent,creeps,1
67,agent,crept,2
67,agent,cuddled,1
67,agent,cut,1
67,agent,decided,1
67,agent,declined,2
67,agent,delighted,1
67,agent,did,9
67,agent,die,1
67,agent,died,1
67,agent,discovered,1
67,agent,divorced,1
67,agent,do,6
67,agent,does,1
67,agent,doing,1
67,agent,done,3
67,agent,drank,1
67,agent,dream,1
67,agent,dreamed,1
67,agent,dropped,1
67,agent,ducked,1
67,agent,dying,1
67,agent,eaten,1
67,agent,eats,1
67,agent,enjoyed,1
67,agent,entered,1
67,agent,escape,1
67,agent,exchanged,1
67,agent,existed,1
67,agent,experienced,2
67,agent,experienced-,1
67,agent,explained,4
67,agent,failed,1
67,agent,fall,1
67,agent,fantasized,1
67,agent,feel,2
67,agent,feeling,2
67,agent,feels,1
67,agent,fell,3
67,agent,felt,17
67,agent,figured,1
67,agent,fill,1
67,agent,filled,1
67,agent,find,2
67,agent,finds,1
67,agent,finished,2
67,agent,fires,1
67,agent,fit,1
67,agent,fly,6
67,agent,focus,1
67,agent,followed,3
67,agent,follows,1
67,agent,forget,1
67,agent,forgive,1
67,agent,found,11
67,agent,get,3
67,agent,gets,1
67,agent,glanced,2
67,agent,go,3
67,agent,going,6
67,agent,got,5
67,agent,grabbed,1
67,agent,gray,1
67,agent,grew,1
67,agent,growing,1
67,agent,guess,1
67,agent,had,17
67,agent,happened,3
67,agent,harbored,1
67,agent,hated,3
67,agent,hates,3
67,agent,have,16
67,agent,hear,2
67,agent,heard,7
67,agent,hearing,1
67,agent,held,2
67,agent,help,3
67,agent,helped,2
67,agent,hoping,1
67,agent,hugged,1
67,agent,imagine,2
67,agent,imagined,2
67,agent,interacted,1
67,agent,interviewed,1
67,agent,keep,2
67,agent,keyed,1
67,agent,knew,6
67,agent,knocked,1
67,agent,know,20
67,agent,knows,2
67,agent,landed,1
67,agent,lay,1
67,agent,leaned,1
67,agent,learn,1
67,agent,learned,7
67,agent,learning,1
67,agent,left,1
67,agent,let,3
67,agent,lets,1
67,agent,lies,3
67,agent,like,2
67,agent,liked,2
67,agent,listened,1
67,agent,live,2
67,agent,lives,1
67,agent,lobbied,1
67,agent,look,3
67,agent,looked,4
67,agent,looking,1
67,agent,looks,1
67,agent,lose,1
67,agent,losing,1
67,agent,lost,3
67,agent,love,3
67,agent,loved,5
67,agent,loves,1
67,agent,lurked,1
67,agent,made,8
67,agent,married,1
67,agent,mean,3
67,agent,meant,2
67,agent,mesmerized,1
67,agent,met,7
67,agent,miss,4
67,agent,missing,1
67,agent,misunderstood,1
67,agent,mix,2
67,agent,mourned,1
67,agent,moved,2
67,agent,moving,1
67,agent,need,5
67,agent,needs,2
67,agent,neglected,1
67,agent,notice,1
67,agent,noticed,2
67,agent,padded,1
67,agent,paddled,1
67,agent,participated,1
67,agent,peers,1
67,agent,persisted,1
67,agent,played,2
67,agent,plush,1
67,agent,preferred,2
67,agent,provides,1
67,agent,question,1
67,agent,quit,1
67,agent,rang,1
67,agent,rationing,1
67,agent,reached,1
67,agent,read,4
67,agent,recall,3
67,agent,recognized,4
67,agent,recovering,1
67,agent,relocated,1
67,agent,remember,13
67,agent,remembered,1
67,agent,remembers,1
67,agent,replies,1
67,agent,resting,1
67,agent,retraced,1
67,agent,returned,1
67,agent,ride,1
67,agent,rode,3
67,agent,rolled,1
67,agent,rubs,1
67,agent,run,1
67,agent,said,14
67,agent,sat,3
67,agent,saw,12
67,agent,say,2
67,agent,saying,1
67,agent,says,4
67,agent,scrolled,1
67,agent,scrolls,1
67,agent,searched,1
67,agent,see,5
67,agent,seen,7
67,agent,send,3
67,agent,sense,1
67,agent,sensed,2
67,agent,sent,2
67,agent,share,1
67,agent,shopping,1
67,agent,shoved,1
67,agent,showed,1
67,agent,shown,1
67,agent,sifted,1
67,agent,sleep,1
67,agent,sleeps,1
67,agent,slept,2
67,agent,slipped,1
67,agent,smoked,1
67,agent,sound,1
67,agent,sounded,1
67,agent,speak,2
67,agent,spend,1
67,agent,spent,5
67,agent,spoke,1
67,agent,spoken,1
67,agent,squeezed,1
67,agent,staring,1
67,agent,started,2
67,agent,starts,1
67,agent,stepped,1
67,agent,stops,1
67,agent,studied,5
67,agent,studies,1
67,agent,studying,1
67,agent,summon,1
67,agent,suspect,1
67,agent,take,4
67,agent,talk,2
67,agent,talked,3
67,agent,talks,2
67,agent,tan,1
67,agent,tell,5
67,agent,telling,3
67,agent,text,2
67,agent,texted,1
67,agent,think,13
67,agent,think-,1
67,agent,thinking,2
67,agent,thinks,1
67,agent,thought,18
67,agent,thrown,1
67,agent,told,6
67,agent,took,4
67,agent,travel,1
67,agent,tried,3
67,agent,tries,1
67,agent,trust,1
67,agent,trusted,1
67,agent,try,2
67,agent,trying,1
67,agent,turned,1
67,agent,understand,7
67,agent,understood,3
67,agent,undid,1
67,agent,used,1
67,agent,visit,1
67,agent,wait,1
67,agent,waited,3
67,agent,waiting,1
67,agent,waits,2
67,agent,wakes,1
67,agent,wandered,1
67,agent,want,3
67,agent,wanted,8
67,agent,wanting,1
67,agent,wants,2
67,agent,was,2
67,agent,watched,4
67,agent,watching,1
67,agent,went,1
67,agent,whipped,1
67,agent,wished,1
67,agent,witnessed,1
67,agent,woke,1
67,agent,wonder,1
67,agent,wondered,1
67,agent,work,2
67,agent,working,3
67,agent,worried,1
67,agent,worry,1
67,agent,write,2
67,agent,writes,3
67,agent,writing,2
67,patient,adopt,1
67,patient,adopted,1
67,patient,adored,1
67,patient,affected,2
67,patient,allowed,1
67,patient,approached,1
67,patient,ask,1
67,patient,asked,2
67,patient,asking,1
67,patient,assigned,1
67,patient,astonished,1
67,patient,awarded,2
67,patient,believe,1
67,patient,betrayed,1
67,patient,born,1
67,patient,braced,1
67,patient,brought,1
67,patient,burned,1
67,patient,busied,1
67,patient,call,4
67,patient,called,1
67,patient,catching,1
67,patient,chosen,1
67,patient,connected,1
67,patient,contact,1
67,patient,convince,1
67,patient,cruzin,2
67,patient,cured,1
67,patient,cut,1
67,patient,delivered,1
67,patient,drawn,1
67,patient,drove,1
67,patient,empower,1
67,patient,enraged,1
67,patient,excluded,1
67,patient,filled,1
67,patient,find,1
67,patient,forced,1
67,patient,found,1
67,patient,get,2
67,patient,given,1
67,patient,horrified,1
67,patient,hugged,1
67,patient,identified,1
67,patient,interviewed,1
67,patient,invite,1
67,patient,invited,3
67,patient,inviting,1
67,patient,kept,1
67,patient,kill,4
67,patient,leave,1
67,patient,leaving,1
67,patient,left,1
67,patient,looked,1
67,patient,love,2
67,patient,loved,3
67,patient,marked,1
67,patient,meant,1
67,patient,meet,2
67,patient,miss,2
67,patient,picked,1
67,patient,placed,1
67,patient,pulled,1
67,patient,reach,1
67,patient,recognized,1
67,patient,recovered,1
67,patient,reminds,1
67,patient,required,1
67,patient,ribbing,1
67,patient,save,1
67,patient,saved,1
67,patient,scold,1
67,patient,seduced,1
67,patient,see,1
67,patient,sent,1
67,patient,shames,1
67,patient,shock,1
67,patient,showered,1
67,patient,stop,1
67,patient,stored,1
67,patient,struck,2
67,patient,supposed,3
67,patient,surprised,1
67,patient,take,1
67,patient,taking,1
67,patient,teach,3
67,patient,teased,1
67,patient,tell,4
67,patient,telling,3
67,patient,testing,1
67,patient,texted,1
67,patient,texting,1
67,patient,threw,1
67,patient,tipped,1
67,patient,told,7
67,patient,tolerated,1
67,patient,took,1
67,patient,treat,1
67,patient,trust,3
67,patient,usurped,1
67,patient,walked,1
67,patient,wronged,1
67,possessive,advice,1
67,possessive,age,4
67,possessive,alice,1
67,possessive,arm,1
67,possessive,arms,2
67,possessive,arrival,1
67,possessive,arse,1
67,possessive,astonishment,1
67,possessive,attachment,1
67,possessive,attack,1
67,possessive,attention,3
67,possessive,austine,2
67,possessive,backpack,1
67,possessive,basket,1
67,possessive,beauty,1
67,possessive,bed,1
67,possessive,bedtime,1
67,possessive,birth,1
67,possessive,body,2
67,possessive,bunk,4
67,possessive,bunkmates,1
67,possessive,cabin,3
67,possessive,case,1
67,possessive,cells,1
67,possessive,center,1
67,possessive,cheek,1
67,possessive,chest,1
67,possessive,child,1
67,possessive,childhood,8
67,possessive,chineseness,1
67,possessive,choice,1
67,possessive,class,3
67,possessive,classroom,1
67,possessive,clue,1
67,possessive,code,1
67,possessive,colleague,1
67,possessive,counselor,1
67,possessive,coworker,1
67,possessive,dad,4
67,possessive,daughter,12
67,possessive,day,3
67,possessive,delight,2
67,possessive,desire,1
67,possessive,difference,1
67,possessive,dimensions,1
67,possessive,dorm,1
67,possessive,dreams,1
67,possessive,drink,2
67,possessive,driver,1
67,possessive,ethnicity,1
67,possessive,evening,1
67,possessive,excitement,1
67,possessive,experience,1
67,possessive,explanation,1
67,possessive,eyes,2
67,possessive,family,6
67,possessive,father,4
67,possessive,favor,1
67,possessive,fingers,1
67,possessive,first,1
67,possessive,fist,1
67,possessive,flight,1
67,possessive,focus,1
67,possessive,footlocker,1
67,possessive,friend,5
67,possessive,friends,2
67,possessive,front,1
67,possessive,future,1
67,possessive,girlfriend,1
67,possessive,glass,1
67,possessive,gmail,1
67,possessive,grandfather,1
67,possessive,grandmother,2
67,possessive,hand,2
67,possessive,handwriting,1
67,possessive,happiness,1
67,possessive,head,3
67,possessive,heart,1
67,possessive,home,2
67,possessive,homeland,1
67,possessive,house,1
67,possessive,identity,1
67,possessive,job,2
67,possessive,last,1
67,possessive,laughter,1
67,possessive,laundry,1
67,possessive,leg,1
67,possessive,life,22
67,possessive,macaroons,1
67,possessive,mind,4
67,possessive,misery,1
67,possessive,mom,1
67,possessive,morning,1
67,possessive,mother,27
67,possessive,mouth,2
67,possessive,name,2
67,possessive,neck,2
67,possessive,night,2
67,possessive,nightmare,1
67,possessive,nightmares,1
67,possessive,number,1
67,possessive,opinion,1
67,possessive,own,1
67,possessive,parents,20
67,possessive,passengers,1
67,possessive,passion,1
67,possessive,person,1
67,possessive,phone,2
67,possessive,pills,1
67,possessive,point,1
67,possessive,ponytail,1
67,possessive,predicament,1
67,possessive,recital,1
67,possessive,refusal,1
67,possessive,resistance,1
67,possessive,rise,1
67,possessive,saliva,1
67,possessive,scar,1
67,possessive,schoolmates,1
67,possessive,seat,1
67,possessive,second,1
67,possessive,self,1
67,possessive,senses,1
67,possessive,setting,1
67,possessive,shoulder,1
67,possessive,shyness,1
67,possessive,sister,24
67,possessive,size,1
67,possessive,skin,3
67,possessive,skirt,1
67,possessive,soul,1
67,possessive,speech,1
67,possessive,state,1
67,possessive,stepfather,1
67,possessive,steps,1
67,possessive,students,1
67,possessive,take,1
67,possessive,taller,1
67,possessive,team,1
67,possessive,tears,1
67,possessive,theory,1
67,possessive,they've,1
67,possessive,thighs,1
67,possessive,thought,1
67,possessive,throat,1
67,possessive,thumbs,1
67,possessive,ticket,1
67,possessive,time,2
67,possessive,trip,3
67,possessive,tutor,1
67,possessive,umbrella,1
67,possessive,ungainliness,1
67,possessive,virginity,1
67,possessive,voice,3
67,possessive,way,3
67,possessive,wife,4
67,possessive,work,1
67,possessive,year,2
67,possessive,years,1
67,predicative,able,1
67,predicative,afraid,2
67,predicative,angry,1
67,predicative,anonymous,1
67,predicative,ashamed,1
67,predicative,beginner,1
67,predicative,biggest,1
67,predicative,brains,1
67,predicative,certain,1
67,predicative,child,5
67,predicative,chinese,1
67,predicative,close,1
67,predicative,confused,1
67,predicative,convinced,1
67,predicative,crazy,1
67,predicative,daughter,3
67,predicative,different,1
67,predicative,drunk,1
67,predicative,embarrassed,1
67,predicative,empty,1
67,predicative,excited,1
67,predicative,forgiving,1
67,predicative,friends,1
67,predicative,gift,1
67,predicative,girl,4
67,predicative,girlfriend,1
67,predicative,group,1
67,predicative,healthy,1
67,predicative,idea,1
67,predicative,ill,1
67,predicative,immune,1
67,predicative,incommunicado,1
67,predicative,interested,2
67,predicative,irresponsible,1
67,predicative,kid,2
67,predicative,kind,1
67,predicative,last,1
67,predicative,little,1
67,predicative,lucky,1
67,predicative,maid,1
67,predicative,mother,1
67,predicative,much,1
67,predicative,narcissistic,1
67,predicative,nervous,1
67,predicative,okay,1
67,predicative,old,6
67,predicative,older,1
67,predicative,opposite,1
67,predicative,outsider,1
67,predicative,panicked,1
67,predicative,part,1
67,predicative,percent,1
67,predicative,person,3
67,predicative,priest,1
67,predicative,prone,1
67,predicative,ready,2
67,predicative,sad,1
67,predicative,sick,1
67,predicative,sorry,11
67,predicative,strong,1
67,predicative,stuck,1
67,predicative,sure,4
67,predicative,surprised,1
67,predicative,swan,3
67,predicative,tired,1
67,predicative,unable,1
67,predicative,uncomplicated,1
67,predicative,upper,1
67,predicative,willing,1
67,predicative,worried,1
67,predicative,wrong,1
67,predicative,young,2
67,predicative,younger,1
68,agent,accepted,2
68,agent,admitted,1
68,agent,adopted,1
68,agent,afford,2
68,agent,answer,2
68,agent,anticipate,1
68,agent,appears,1
68,agent,applied,1
68,agent,apply,1
68,agent,appreciated,1
68,agent,arranged,1
68,agent,arrived,3
68,agent,ask,2
68,agent,asked,11
68,agent,ate,1
68,agent,attracted,1
68,agent,avoided,4
68,agent,backtracked,1
68,agent,became,1
68,agent,become,1
68,agent,began,1
68,agent,begin,1
68,agent,begun,1
68,agent,belched,1
68,agent,believe,5
68,agent,believed,2
68,agent,blamed,1
68,agent,blinked,1
68,agent,boarded,1
68,agent,bodysurfed,1
68,agent,born,1
68,agent,bought,2
68,agent,breathes,1
68,agent,brings,1
68,agent,brushing,1
68,agent,burst,1
68,agent,call,2
68,agent,called,7
68,agent,calling,1
68,agent,calls,1
68,agent,came,8
68,agent,caressed,1
68,agent,catching,1
68,agent,caught,2
68,agent,caused,3
68,agent,change,1
68,agent,chase,1
68,agent,checked,1
68,agent,choked,1
68,agent,chose,1
68,agent,chosen,4
68,agent,clamored,2
68,agent,closed,1
68,agent,closes,1
68,agent,come,2
68,agent,coming,1
68,agent,complained,1
68,agent,confessed,1
68,agent,confided,1
68,agent,consider,1
68,agent,considered,2
68,agent,continued,1
68,agent,crawled,1
68,agent,cross,1
68,agent,crossed,4
68,agent,cut,2
68,agent,danced,5
68,agent,decamped,1
68,agent,decided,1
68,agent,declined,1
68,agent,defended,1
68,agent,deleted,2
68,agent,desire,1
68,agent,despised,1
68,agent,did,4
68,agent,died,4
68,agent,disagree,1
68,agent,disappeared,1
68,agent,discerned,1
68,agent,discovered,1
68,agent,divorced,1
68,agent,do,1
68,agent,does,1
68,agent,doing,6
68,agent,done,2
68,agent,downloaded,1
68,agent,dragged,1
68,agent,drank,3
68,agent,drawn,1
68,agent,dreaming,1
68,agent,dressed,2
68,agent,dropped,4
68,agent,drowning,1
68,agent,dusted,1
68,agent,earned,2
68,agent,embezzled,1
68,agent,erasing,1
68,agent,escape,2
68,agent,escaped,1
68,agent,examined,1
68,agent,excused,1
68,agent,exhibited,1
68,agent,expected,1
68,agent,expecting,1
68,agent,explained,2
68,agent,explored,2
68,agent,eyed,1
68,agent,fallen,1
68,agent,feel,1
68,agent,feels,1
68,agent,feigned,1
68,agent,felt,20
68,agent,filled,2
68,agent,find,1
68,agent,fingered,2
68,agent,fired,1
68,agent,flicked,1
68,agent,flinched,1
68,agent,flown,1
68,agent,fly,1
68,agent,follow,1
68,agent,followed,4
68,agent,forgave,1
68,agent,forgot,1
68,agent,found,10
68,agent,freezes,1
68,agent,fuck,1
68,agent,gasped,1
68,agent,gave,2
68,agent,get,1
68,agent,gets,1
68,agent,getting,1
68,agent,give,1
68,agent,glanced,1
68,agent,go,4
68,agent,going,3
68,agent,gone,2
68,agent,gotten,1
68,agent,grabbed,1
68,agent,granted,1
68,agent,guess,2
68,agent,had,13
68,agent,happened,1
68,agent,has,4
68,agent,hates,1
68,agent,have,7
68,agent,having,1
68,agent,headed,1
68,agent,heard,2
68,agent,help,1
68,agent,hesitated,1
68,agent,hired,1
68,agent,holds,1
68,agent,holed,1
68,agent,hoped,1
68,agent,hugged,2
68,agent,hung,2
68,agent,identify,1
68,agent,imagine,1
68,agent,imagined,8
68,agent,imagines,1
68,agent,inherited,1
68,agent,keeping,1
68,agent,kept,1
68,agent,kicked,1
68,agent,kiss,1
68,agent,kissed,1
68,agent,knew,7
68,agent,knocked,1
68,agent,know,4
68,agent,known,3
68,agent,knows,1
68,agent,lasted,1
68,agent,lay,3
68,agent,learned,3
68,agent,leaving,1
68,agent,left,5
68,agent,let,2
68,agent,lied,2
68,agent,lies,2
68,agent,like,1
68,agent,liked,1
68,agent,listed,1
68,agent,listens,1
68,agent,live,1
68,agent,lived,3
68,agent,lives,3
68,agent,living,2
68,agent,located,1
68,agent,look,1
68,agent,looked,2
68,agent,loses,1
68,agent,losing,1
68,agent,lost,1
68,agent,love,4
68,agent,loved,4
68,agent,loves,2
68,agent,lurched,1
68,agent,lying,3
68,agent,made,9
68,agent,make,2
68,agent,managed,1
68,agent,manages,1
68,agent,marked,1
68,agent,marveled,1
68,agent,meeting,1
68,agent,mention,1
68,agent,met,6
68,agent,miss,2
68,agent,missed,4
68,agent,modeled,1
68,agent,moved,1
68,agent,need,2
68,agent,needed,3
68,agent,needs,1
68,agent,neglected,1
68,agent,nodded,2
68,agent,nursed,1
68,agent,offered,1
68,agent,opened,2
68,agent,paid,1
68,agent,panic,1
68,agent,paused,1
68,agent,pay,2
68,agent,paying,1
68,agent,performed,1
68,agent,picked,1
68,agent,pierced,2
68,agent,plan,1
68,agent,planned,2
68,agent,played,1
68,agent,plugged,2
68,agent,pointed,2
68,agent,poked,1
68,agent,posted,1
68,agent,prepared,1
68,agent,pretended,1
68,agent,promise,1
68,agent,protested,1
68,agent,pulled,1
68,agent,put,3
68,agent,raced,1
68,agent,ran,1
68,agent,rasped,1
68,agent,reached,1
68,agent,read,1
68,agent,realizes,1
68,agent,recharge,1
68,agent,recognized,1
68,agent,recognizes,1
68,agent,reconciled,1
68,agent,recorded,1
68,agent,recover,1
68,agent,refused,1
68,agent,remember,2
68,agent,remembered,3
68,agent,repeated,1
68,agent,replied,1
68,agent,resembled,1
68,agent,resisted,2
68,agent,respond,2
68,agent,resting,1
68,agent,retrieved,1
68,agent,returned,1
68,agent,revealed,1
68,agent,riding,1
68,agent,rose,1
68,agent,said,52
68,agent,sat,2
68,agent,saved,2
68,agent,saw,10
68,agent,say,2
68,agent,says,2
68,agent,scooped,1
68,agent,scrolled,1
68,agent,sculpted,1
68,agent,see,3
68,agent,seeing,1
68,agent,seemed,1
68,agent,seen,4
68,agent,sees,1
68,agent,selling,2
68,agent,sending,2
68,agent,sends,1
68,agent,sensed,1
68,agent,sent,4
68,agent,set,2
68,agent,shared,1
68,agent,shivered,1
68,agent,shook,1
68,agent,showed,1
68,agent,showered,1
68,agent,shows,1
68,agent,shriek,1
68,agent,sitting,1
68,agent,sleeping,1
68,agent,sleeps,1
68,agent,slept,2
68,agent,slid,1
68,agent,sound,1
68,agent,sounded,1
68,agent,speak,1
68,agent,speaking,1
68,agent,spent,5
68,agent,split,1
68,agent,spoke,3
68,agent,spotted,1
68,agent,squinted,1
68,agent,stammered,1
68,agent,stands,1
68,agent,stared,1
68,agent,started,2
68,agent,stay,1
68,agent,stayed,2
68,agent,steeled,1
68,agent,stepped,3
68,agent,stood,3
68,agent,stop,1
68,agent,stopped,3
68,agent,straightened,1
68,agent,stressed,1
68,agent,struggled,1
68,agent,studied,3
68,agent,studies,2
68,agent,study,1
68,agent,stuffed,2
68,agent,suffer,1
68,agent,suffered,1
68,agent,suggested,1
68,agent,supplied,1
68,agent,survived,1
68,agent,swallowed,4
