word_id,word
4360,sunny
4361,sunset
4362,sunshine
4363,sunﬁowers
4364,superior
4365,superstition
4366,supervise
4367,supervisor
4368,supper
4369,supplant
4370,supplement
4371,supply
4372,support
4373,suppose
4374,suppress
4375,sure
4376,surfing
4377,surge
4378,surname
4379,surpass
4380,surprise
4381,surprising
4382,surrender
4383,surround
4384,surrounding
4385,survey
4386,survival
4387,survive
4388,suspect
4389,suspend
4390,suspicion
4391,sustain
4392,sustenance
4393,suﬀere
4394,suﬀocate
4395,swaddle
4396,swallow
4397,swam
4398,swamp
4399,swap
4400,swarm
4401,swat
4402,sway
4403,swear
4404,sweat
4405,sweater
4406,sweatpant
4407,sweatshirt
4408,sweep
4409,sweetheart
4410,swell
4411,swelter
4412,swerve
4413,swim
4414,swimsuit
4415,swing
4416,swinging
4417,swipe
4418,swish
4419,switch
4420,swivel
4421,swoon
4422,swoop
4423,sword
4424,sympathetic
4425,sympathize
4426,sympathy
4427,symptom
4428,synapsis
4429,synchronize
4430,system
4431,ta
4432,tab
4433,table
4434,tablet
4435,tabletop
4436,tack
4437,tackle
4438,tactic
4439,tag
4440,tail
4441,tailor
4442,take
4443,tale
4444,talent
4445,talk
4446,tall
4447,tally
4448,tame
4449,tamp
4450,tan
4451,tante
4452,tantrum
4453,tap
4454,tape
4455,target
4456,tarry
4457,tart
4458,task
4459,taste
4460,taunt
4461,taut
4462,tea
4463,teach
4464,teacher
4465,teaching
4466,teacup
4467,team
4468,teammate
4469,teapot
4470,tear
4471,teary
4472,tease
4473,teasing
4474,technique
4475,teem
4476,teeter
4477,telegram
4478,telegraph
4479,telephone
4480,tell
4481,temper
4482,temperament
4483,temperature
4484,temple
4485,tempt
4486,tenacity
4487,tend
4488,tense
4489,tension
4490,tentative
4491,term
4492,terminate
4493,terrify
4494,territory
4495,terriﬁe
4496,terror
4497,test
4498,testimony
4499,tether
4500,text
4501,textbook
4502,texte
4503,texted
4504,thank
4505,thaw
4506,theory
4507,thermo
4508,thicken
4509,thigh
4510,thin
4511,thing
4512,think
4513,thinking
4514,thirst
4515,thirsty
4516,thirty
4517,thought
4518,thoughtfulness
4519,thoughtlessness
4520,thread
4521,threat
4522,threaten
4523,thrill
4524,thrive
4525,throat
4526,throb
4527,throbbing
4528,through
4529,throw
4530,thrust
4531,thudding
4532,thumb
4533,thumbnail
4534,thump
4535,thwart
4536,tick
4537,ticket
4538,tickle
4539,tide
4540,tidy
4541,tie
4542,tiger
4543,tight
4544,tighten
4545,tile
4546,tilt
4547,time
4548,timid
4549,timing
4550,tip
4551,tiptoe
4552,tirade
4553,tired
4554,tit
4555,title
4556,to
4557,toast
4558,toddle
4559,toe
4560,toenail
4561,toil
4562,toilette
4563,tolerate
4564,tolstoy
4565,tone
4566,tongue
4567,tooth
4568,top
4569,topic
4570,topple
4571,torment
4572,tormentor
4573,torso
4574,torture
4575,torvald
4576,toss
4577,totter
4578,tottering
4579,touch
4580,toughen
4581,tour
4582,tow
4583,towel
4584,tower
4585,town
4586,townsman
4587,toy
4588,trace
4589,track
4590,trade
4591,tradition
4592,traffic
4593,tragedy
4594,trail
4595,train
4596,trainer
4597,training
4598,traipse
4599,trample
4600,trance
4601,transfer
4602,transform
4603,transformation
4604,transition
4605,translate
4606,translator
4607,transport
4608,trap
4609,trash
4610,travel
4611,traveler
4612,traverse
4613,tray
4614,tread
4615,treasure
4616,treasury
4617,treat
4618,treatment
4619,treaty
4620,tree
4621,trek
4622,tremble
4623,trembling
4624,trespass
4625,tress
4626,triale
4627,triangular
4628,trick
4629,trill
4630,trimester
4631,trip
4632,triumph
4633,trod
4634,troop
4635,trot
4636,trouble
4637,trouser
4638,trousseau
4639,truck
4640,trudge
4641,trump
4642,trunk
4643,trust
4644,truth
4645,try
4646,tsai
4647,tuck
4648,tug
4649,tuition
4650,tumble
4651,tummy
4652,tune
4653,tunic
4654,tunnel
4655,turmoil
4656,turn
4657,turquoise
4658,turtleneck
4659,tussle
4660,tutelage
4661,tutor
4662,tutte
4663,tv
4664,twenty
4665,twin
4666,twirl
4667,twist
4668,twisted
4669,twisting
4670,twitch
4671,type
4672,tzedakah
4673,ultimatum
4674,umbrella
4675,unbidden
4676,unbinding
4677,unburden
4678,unbutton
4679,uncertainty
4680,unclasp
4681,uncle
4682,unclip
4683,uncomfortable
4684,unconscious
4685,uncurl
4686,underarm
4687,underclothe
4688,underestimate
4689,underline
4690,underpant
4691,undershirt
4692,understand
4693,understanding
4694,understatement
4695,undertake
4696,underthing
4697,undertone
4698,underwear
4699,underworld
4700,undo
4701,undress
4702,undressed
4703,unearth
4704,unease
4705,uneasy
4706,unfaze
4707,unfettered
4708,unflinche
4709,unfold
4710,unfurl
4711,unfurls
4712,ungainliness
4713,unglue
4714,unhappiness
4715,unharme
4716,unhear
4717,unhook
4718,uniform
4719,unit
4720,unknotte
4721,unknow
4722,unlace
4723,unlatche
4724,unload
4725,unlock
4726,unmoore
4727,unnerve
4728,unpack
4729,unpopularity
4730,unravel
4731,unroll
4732,unscramble
4733,unsettle
4734,unsheathe
4735,unsurprise
4736,untangle
4737,untethere
4738,unthinke
4739,untie
4740,untraine
4741,untwist
4742,unwavering
4743,unwelcome
4744,unwind
4745,unwound
4746,unwrap
4747,unzip
4748,up
4749,upbringing
4750,update
4751,upend
4752,upright
4753,upset
4754,upstage
4755,upstairs
4756,urge
4757,urgency
4758,urging
4759,use
4760,useful
4761,usher
4762,usurp
4763,uterus
4764,utter
4765,v
4766,vacant
4767,vacate
4768,vacation
4769,vaccine
4770,vagin
4771,vagina
4772,vague
4773,valise
4774,valuable
4775,value
4776,vanish
4777,vanished
4778,vanity
4779,vas
4780,vase
4781,veer
4782,vegetable
4783,vehemence
4784,veil
4785,vein
4786,venerable
4787,vent
4788,ventriloquism
4789,venture
4790,verdict
4791,verify
4792,vern
4793,verse
4794,version
4795,vertebrfl
4796,vibrate
4797,victimize
4798,view
4799,vigil
4800,vigilance
4801,villa
4802,village
4803,vineyard
4804,violate
4805,violet
4806,virginity
4807,virtue
4808,visa
4809,vision
4810,visit
4811,visitor
4812,visor
4813,visualise
4814,visualize
4815,vividness
4816,vocabulary
4817,vodka
4818,vogues
4819,voice
4820,volition
4821,volume
4822,volunteer
4823,vomit
4824,vote
4825,vouch
4826,vow
4827,vpn
4828,vulnerability
4829,vulnerable
4830,vulva
4831,w
4832,wad
4833,wade
4834,wag
4835,wager
4836,wail
4837,wailing
4838,waipo
4839,waist
4840,waistband
4841,waistline
4842,wait
4843,waiting
4844,wake
4845,walk
4846,walking
4847,wall
4848,wallet
4849,wallow
4850,waltz
4851,wanchee
4852,wander
4853,wandering
4854,wanna
4855,want
4856,wanted
4857,ward
4858,warden
4859,wardrobe
4860,wariness
4861,warm
4862,warmth
4863,warn
4864,warning
4865,wash
4866,washerwoman
4867,waste
4868,wastebasket
4869,watch
4870,watching
4871,water
4872,watercolor
4873,watercolour
4874,waterfront
4875,waterway
4876,wave
4877,waver
4878,way
4879,weak
4880,weaken
4881,weakly
4882,weakness
4883,wealth
4884,weapon
4885,wear
4886,wearing
4887,weary
4888,weather
4889,weave
4890,web
4891,website
4892,wedding
4893,wedge
4894,week
4895,weep
4896,weigh
4897,weight
4898,welcome
4899,welfare
4900,well
4901,wept
4902,westerner
4903,wet
4904,what
4905,wheedle
4906,wheel
4907,wheeze
4908,whereabout
4909,whereabouts
4910,which
4911,whim
4912,whimper
4913,whine
4914,whip
4915,whirl
4916,whisk
4917,whisked
4918,whisper
4919,whispering
4920,whistle
4921,white
4922,whole
4923,whore
4924,widen
4925,widow
4926,wield
4927,wife
4928,wiggle
4929,wilhelm
4930,will
4931,willingness
4932,willowy
4933,wilt
4934,win
4935,wince
4936,wind
4937,window
4938,windowsill
4939,windowtsosotee
4940,wine
4941,wineglass
4942,wing
4943,wink
4944,winning
4945,wipe
4946,wire
4947,wish
4948,wit
4949,withdraw
4950,withdrawal
4951,withhold
4952,withstand
4953,witness
4954,witticism
4955,wizardry
4956,wobble
4957,woe
4958,wolfs
4959,woman
4960,womb
4961,wonder
4962,woo
4963,wood
4964,woozy
4965,word
4966,work
4967,workbook
4968,worker
4969,workload
4970,workspace
4971,worktable
4972,world
4973,worry
4974,worship
4975,worth
4976,would
4977,wouldn
4978,wound
4979,wove
4980,wrap
4981,wrapper
4982,wrath
4983,wreck
4984,wrench
4985,wrest
4986,wrestle
4987,wriggle
4988,wring
4989,wrinkle
4990,wrinkling
4991,wrist
4992,wristwatch
4993,write
4994,writhe
4995,writhing
4996,writing
4997,wrong
4998,xi
4999,xiao
5000,yang
5001,yank
5002,yaoje
5003,yard
5004,yawn
5005,yay
5006,year
5007,yearbook
5008,yearn
5009,yearning
5010,yell
5011,yellow
5012,yelp
5013,yen
5014,yes
5015,yin
5016,yip
5017,yoga
5018,yogurt
5019,yoko
5020,yorker
5021,your
5022,youth
5023,yu
5024,yuan
5025,yuliang
5026,zeal
5027,zhou
5028,zip
5029,zone
5030,éclair
5031,ﬁaunt
5032,ﬁddle
5033,ﬁdgete
5034,ﬁercely
5035,ﬁght
5036,ﬁghting
5037,ﬁgure
5038,ﬁle
5039,ﬁll
5040,ﬁlle
5041,ﬁlm
5042,ﬁnalize
5043,ﬁnd
5044,ﬁne
5045,ﬁnger
5046,ﬁngere
5047,ﬁngernail
5048,ﬁngertip
5049,ﬁnish
5050,ﬁnishe
5051,ﬁre
5052,ﬁrst
5053,ﬁshe
5054,ﬁst
5055,ﬁt
5056,ﬁtte
5057,ﬁx
5058,ﬁxe
5059,ﬂagon
5060,ﬂe
5061,ﬂed
5062,ﬂex
5063,ﬂicke
5064,ﬂight
5065,ﬂinch
5066,ﬂinche
5067,ﬂippe
5068,ﬂoate
5069,ﬂoode
5070,ﬂoor
5071,ﬂoppe
5072,ﬂummoxe
5073,ﬂung
5074,ﬂushe
5075,ﬂutter
