book,author,name,role,word,count,logits,author_id,book_id,character_id
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,teeth,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,temple,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,thigh,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,thighs,6,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,thinking,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,those,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,thought,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,thoughts,4,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,thumb,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,thumbs,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,ticket,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,time,7,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,toes,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,tongue,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,town,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,trains,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,tray,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,trip,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,trips,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,trunks,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,turn,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,underclothes,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,unease,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,village,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,vision,4,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,voice,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,volition,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,waist,13,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,walks,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wardrobe,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,water,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,way,7,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,weaknesses,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wedding,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,weight,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wife,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,willingness,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,window,8,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wine,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wishes,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,words,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,work,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,worktable,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,world,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wound,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wrist,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,wrists,4,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,year,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),possessive,years,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,able,10,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,afraid,5,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,alone,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,anger,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,angry,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,anxious,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,auntie,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,awake,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,beautiful,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,best,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,better,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,brave,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,bride,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,careful,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,center,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,certain,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,chance,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,child,4,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,close,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,cold,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,competent,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,concerned,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,confused,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,cool,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,daughter,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,dead,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,desperate,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,determined,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,envious,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,excited,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,fool,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,free,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,frightened,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,future,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,girl,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,glad,8,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,grateful,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,greedy,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,guilty,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,happy,14,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,helpless,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,hungry,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,ignorant,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,ill,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,important,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,impressed,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,jealous,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,large,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,last,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,lost,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,lucky,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,maid,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,man,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,married,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,member,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,mother,5,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,motionless,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,nervous,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,old,4,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,older,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,overwhelmed,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,part,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,person,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,pleased,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,pregnant,6,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,pretty,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,proud,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,quiet,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,ready,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,relieved,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,rigid,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,rude,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,safe,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,scared,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,seamstress,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,skilled,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,small,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,sore,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,sorry,10,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,strong,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,stupid,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,sure,10,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,surprised,5,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,taller,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,things,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,tight,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,tired,14,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,troublesome,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,upset,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,vulnerable,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,weak,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,well,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,wife,2,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,woman,1,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,worried,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sang Feng Feng (narrator),predicative,young,3,0.0,4,2,9
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,admit,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,advance,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,allow,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,apply,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,arrive,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,ask,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,asked,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,attend,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,bare,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,became,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,become,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,blurted,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,brought,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,called,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,came,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,carry,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,caught,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,choose,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,clenched,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,considered,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,continued,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,cross,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,crying,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,dabbed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,dancing,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,described,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,did,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,died,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,distracted,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,done,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,drained,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,drape,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,dressed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,excluded,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,failed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,fallen,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,feel,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,fell,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,felt,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,fingered,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,followed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,foreseen,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,formed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,found,4,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,gave,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,go,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,grabbed,4,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,gripped,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,had,9,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,hang,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,hate,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,have,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,having,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,held,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,holding,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,ignore,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,kept,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,knew,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,knocked,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,known,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,laughed,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,leave,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,led,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,left,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,liked,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,lived,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,longed,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,look,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,looked,13,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,lying,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,make,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,miss,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,move,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,moved,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,noticed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,paused,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,pinched,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,predicted,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,pretend,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,pulled,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,pushed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,reached,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,released,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,relished,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,remarked,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,replied,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,rise,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,said,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,sat,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,saw,4,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,scrutinized,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,see,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,seemed,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,shouted,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,shouting,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,shrugged,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,sit,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,smelled,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,smile,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,smiled,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,snatched,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,speak,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,spent,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,spoke,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,stand,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,standing,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,started,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,stayed,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,stood,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,swung,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,tease,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,think,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,threw,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,told,3,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,treated,1,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,tried,2,0.0,4,2,10
All the Flowers in Shanghai,DUNCAN JEPSON,Sister,agent,trying,1,0.0,4,2,10
