persona,feature,weight
2,agent:heaves,2.3526333891468205
2,agent:ladles,2.3526333891468205
2,agent:persists,2.3526333891468205
2,agent:pinches,2.3526333891468205
2,poss:trembles,2.3526333891468205
2,agent:anticipating,2.3526333891468205
2,agent:directs,2.3526333891468205
2,poss:chambers,2.3526333891468205
2,agent:divides,2.3526333891468205
2,poss:dun,2.3526333891468205
2,agent:dives,2.3526333891468205
2,agent:explores,2.3526333891468205
2,agent:parts,2.3526333891468205
2,agent:assigns,2.3526333891468205
2,agent:emphasizes,2.3526333891468205
2,agent:introduces,2.3526333891468205
2,agent:packs,2.3526333891468205
2,agent:wiggles,2.3526333891468205
2,agent:pockets,2.3526333891468205
2,agent:materializes,2.3526333891468205
2,poss:palette,2.3526333891468205
2,agent:leafs,2.3526333891468205
2,agent:neatens,2.3526333891468205
2,poss:toilette,2.3526333891468205
2,agent:bellows,2.3526333891468205
2,agent:pursues,2.3526333891468205
2,agent:raps,2.3526333891468205
2,patient:blocks,2.3526333891468205
2,agent:vows,2.3526333891468205
2,agent:recounts,2.3526333891468205
2,agent:utters,2.3526333891468205
2,poss:portraits,2.3526333891468205
2,agent:crumples,2.3526333891468205
2,patient:compares,2.3526333891468205
2,patient:stuns,2.3526333891468205
2,agent:requests,2.3526333891468205
3,poss:scowl,1.5421559361521204
3,poss:petticoat,1.5421559361521204
3,poss:handicap,1.5421559361521204
3,agent:rambling,1.5421559361521204
3,poss:moccasins,1.5421559361521204
3,poss:kneecaps,1.5421559361521204
3,agent:pared,1.5421559361521204
3,poss:patio,1.5421559361521204
3,poss:high,1.5421559361521204
3,poss:manor,1.5421559361521204
3,poss:threats,1.5421559361521204
3,poss:flaw,1.5421559361521204
3,poss:buick,1.5421559361521204
3,poss:humility,1.5421559361521204
3,agent:bristling,1.5421559361521204
3,poss:friendliness,1.5421559361521204
3,agent:exhorted,1.5421559361521204
3,agent:quirked,1.5421559361521204
3,agent:heated,1.5421559361521204
3,poss:liuqin,1.5421559361521204
3,poss:hysterics,1.5421559361521204
3,poss:vehemence,1.5421559361521204
3,poss:plymouth,1.5421559361521204
3,agent:intrude,1.5421559361521204
3,agent:careered,1.5421559361521204
3,poss:heime,1.5421559361521204
3,agent:intoned,1.5421559361521204
3,poss:beat,1.5421559361521204
3,agent:shining,1.5421559361521204
3,poss:surgery,1.5421559361521204
3,poss:alight,1.5421559361521204
3,poss:pursuer,1.5421559361521204
3,poss:adam,1.5421559361521204
3,agent:stalled,1.5421559361521204
3,agent:suppress,1.5421559361521204
3,poss:studebaker,1.5421559361521204
3,agent:tallying,1.5421559361521204
3,agent:timed,1.5421559361521204
3,agent:treading,1.5421559361521204
3,agent:tutted,1.5421559361521204
3,patient:sidestepped,1.5421559361521204
3,agent:withdrawing,1.5421559361521204
3,patient:scrutinize,1.5421559361521204
3,poss:regulars,1.5421559361521204
3,agent:writhed,1.5421559361521204
3,poss:relapse,1.5421559361521204
3,mod:bachelor,1.5421559361521204
3,poss:rider,1.5421559361521204
3,poss:rots,1.5421559361521204
3,poss:sack,1.5421559361521204
4,poss:republic,2.468406369330393
4,poss:playfulness,2.468406369330392
4,poss:players,2.468406369330392
4,poss:foes,2.468406369330392
4,poss:daughters'time,2.468406369330392
4,mod:underage,2.468406369330392
4,poss:resources-,2.468406369330392
4,poss:stirring,2.468406369330392
4,poss:resolutions,2.468406369330392
4,mod:unencumbered,2.468406369330392
4,poss:misreading,2.468406369330392
4,mod:unbound,2.468406369330392
4,mod:bonesetter,2.468406369330392
4,mod:university,2.468406369330392
4,mod:boatloads,2.468406369330392
4,mod:unique,2.468406369330392
4,mod:unit,2.468406369330392
