book,char_id,best_name,gender,count,other_names
All_the_Flowers_in_Shanghai,4205,Character_4205,they/them/their,2,
All_the_Flowers_in_Shanghai,4212,none of us,None,2,
All_the_Flowers_in_Shanghai,4213,Character_4213,None,2,
All_the_Flowers_in_Shanghai,4220,"our old comrade Yan , who recently died",she/her,2,
All_the_Flowers_in_Shanghai,4223,Character_4223,None,2,
All_the_Flowers_in_Shanghai,4871,Little daughter,None,2,
All_the_Flowers_in_Shanghai,4225,Character_4225,None,2,
All_the_Flowers_in_Shanghai,4227,Character_4227,None,2,
All_the_Flowers_in_Shanghai,4240,Character_4240,they/them/their,2,
A_Case_of_Two_Cities,179,Chen,he/him/his,2860,Chen|Chief Inspector Chen|Mr. Chen|Master Chen|Comrade Chief Inspector Chen|Chen Cao|Chief|Comrade Chen Cao|Presently Chen|Cao|Chief Inspector Chen Cao 04|INSPECTOR CHEN CAO|Comrade Chief Inspector Chen Cao|Chief Inspector Chen Cao|INSPECTOR CHEN|CHIEF INSPECTOR CHEN|Comrade Chen|Mr. Chen Cao
A_Case_of_Two_Cities,0,Character_0,he/him/his,1751,
A_Case_of_Two_Cities,191,Xing,he/him/his,587,Xing|Ming|Now Ming|xing|Xing Ming|the Xing
A_Case_of_Two_Cities,216,Yu,he/him/his,438,Yu|Detective Yu|Comrade Detective Yu Guangming|Guangming|Yu Guangming|DETECTIVE YU
A_Case_of_Two_Cities,232,Catherine,she/her,332,Catherine|Catherine Rohn
A_Case_of_Two_Cities,198,Bao,he/him/his,292,Bao|Judge Bao|Comrade Bao|Master Bao|Mr. Bao
A_Case_of_Two_Cities,244,An,she/her,270,An|So An|Miss An
A_Case_of_Two_Cities,219,Peiqin,she/her,264,Peiqin
A_Case_of_Two_Cities,211,Comrade Zhao,he/him/his,183,Comrade Zhao|Zhao|Zhao Yan|Comrade Secretary Zhao Yan|Comrade Zhao Yan|Perhaps Comrade Zhao
A_Case_of_Two_Cities,271,Jiang,he/him/his,178,Jiang|Director Jiang
A_Case_of_Two_Cities,320,Tian,he/him/his,136,Tian|Tian Baoguo|Old Tian
A_Case_of_Two_Cities,284,Shasha,she/her,134,Shasha
A_Case_of_Two_Cities,426,people,they/them/their,123,
A_Case_of_Two_Cities,296,Little Huang,he/him/his,119,Little Huang|Huang
A_Case_of_Two_Cities,228,Dong,he/him/his,114,Dong|Director Dong|Dong Depeing
A_Case_of_Two_Cities,904,his mother,she/her,108,
A_Case_of_Two_Cities,234,Gu,he/him/his,105,Gu|Mr. Gu
A_Case_of_Two_Cities,181,Lou,he/him/his,99,Lou|Sergeant Lou|Sergeant Lou Xiangdong
A_Case_of_Two_Cities,200,Old Hunter,he/him/his,84,Old Hunter
A_Case_of_Two_Cities,542,the old woman,she/her,77,
A_Case_of_Two_Cities,327,Hong,he/him/his,74,Hong|Hong Guangxuan
A_Case_of_Two_Cities,203,Lei,he/him/his,73,Lei|Lei Zhenren
A_Case_of_Two_Cities,2158,the delegation,they/them/their,70,
A_Case_of_Two_Cities,283,Zhong,he/him/his,70,Zhong|Zhong Taifei
A_Case_of_Two_Cities,5376,No one,None,64,
A_Case_of_Two_Cities,186,Hua,he/him/his,62,Hua|Detective Hua|Detective Hua Ting|Inspector Hua|Hua Ting
A_Case_of_Two_Cities,237,Qiao,he/him/his,58,Qiao|Qiao Bo
A_Case_of_Two_Cities,1698,The company owner,he/him/his,56,
A_Case_of_Two_Cities,467,the man,he/him/his,54,
A_Case_of_Two_Cities,469,the girl,she/her,48,
A_Case_of_Two_Cities,5580,sir,he/him/his,45,
A_Case_of_Two_Cities,265,Kuang,he/him/his,44,Kuang|Sergeant Kuang
A_Case_of_Two_Cities,358,Detective Lenich,she/her,44,Detective Lenich|Lenich|Jonathan Lenich|Detective Jonathan Lenich
A_Case_of_Two_Cities,253,Wong,he/him/his,43,Wong|Wong Ronghua
A_Case_of_Two_Cities,5456,the chief inspector,he/him/his,42,
A_Case_of_Two_Cities,388,Yu,he/him/his,42,Yu|Officer Yu
A_Case_of_Two_Cities,5201,Character_5201,he/him/his,42,
A_Case_of_Two_Cities,312,Dai,he/him/his,41,Dai|Mr. Dai
A_Case_of_Two_Cities,285,Peng,he/him/his,40,Peng|Peng Quan
A_Case_of_Two_Cities,307,Eliot,he/him/his,40,Eliot|Henry Ware Eliot
A_Case_of_Two_Cities,1108,"the son who , though far from being a Confucianist",he/him/his,35,
A_Case_of_Two_Cities,5287,Character_5287,she/her,35,
A_Case_of_Two_Cities,981,a man,he/him/his,33,
A_Case_of_Two_Cities,5393,the old man,he/him/his,32,
A_Case_of_Two_Cities,391,Advisor Gu,he/him/his,32,Advisor Gu|Gu
A_Case_of_Two_Cities,465,a young girl,she/her,31,
A_Case_of_Two_Cities,390,Weici,he/him/his,31,Weici|General Manager Weici
A_Case_of_Two_Cities,590,a cop,None,28,
A_Case_of_Two_Cities,979,a woman,she/her,28,
A_Case_of_Two_Cities,677,the waitress,she/her,27,
A_Case_of_Two_Cities,266,Doctor Xia,she/her,27,Doctor Xia
A_Case_of_Two_Cities,3569,an old couple,they/them/their,27,
A_Case_of_Two_Cities,243,An Jiayi,she/her,26,An Jiayi
A_Case_of_Two_Cities,236,Han,he/him/his,25,Han|General Han
A_Case_of_Two_Cities,1653,An entering with a familiar smile,she/her,25,
A_Case_of_Two_Cities,362,Weici,he/him/his,25,Weici|Mr. Weici
A_Case_of_Two_Cities,374,Neither,he/him/his,25,Neither
A_Case_of_Two_Cities,221,the Americans,they/them/their,24,the Americans|The Americans
A_Case_of_Two_Cities,1198,Character_1198,None,24,
A_Case_of_Two_Cities,247,White Cloud,she/her,24,White Cloud
A_Case_of_Two_Cities,5401,the two,they/them/their,23,
A_Case_of_Two_Cities,373,Vivian,she/her,22,Vivian|Viv
A_Case_of_Two_Cities,2153,the delegation head,he/him/his,21,
A_Case_of_Two_Cities,182,Mao,he/him/his,20,Mao|Chairman Mao|Chairman
A_Case_of_Two_Cities,272,Aiguo,he/him/his,20,Aiguo
A_Case_of_Two_Cities,2524,that American woman officer,she/her,20,
A_Case_of_Two_Cities,1062,others,None,19,
A_Case_of_Two_Cities,245,Gong,he/him/his,19,Gong|Gong Ku
A_Case_of_Two_Cities,293,Qinqin,he/him/his,19,Qinqin
A_Case_of_Two_Cities,4182,a young blond woman in a white blouse and blue jeans,she/her,19,
A_Case_of_Two_Cities,269,Lai,he/him/his,18,Lai|Shan|Lai Shan
A_Case_of_Two_Cities,319,Mimi,she/her,18,Mimi
A_Case_of_Two_Cities,4679,Character_4679,she/her,18,
A_Case_of_Two_Cities,231,Ling,he/him/his,17,Ling
A_Case_of_Two_Cities,1081,Character_1081,he/him/his,17,
A_Case_of_Two_Cities,259,Jiang,he/him/his,17,Jiang|Jiang Xiaodong
A_Case_of_Two_Cities,2166,Character_2166,None,17,
A_Case_of_Two_Cities,332,Master Illusionless,he/him/his,17,Master Illusionless|Illusionless
A_Case_of_Two_Cities,195,Little Tiger,he/him/his,16,Little Tiger|Tiger
A_Case_of_Two_Cities,858,someone,they/them/their,16,
A_Case_of_Two_Cities,270,Lai,he/him/his,16,Lai|Comrade Lai
A_Case_of_Two_Cities,298,the Chinese,they/them/their,16,the Chinese|Overseas Chinese Lu|The Chinese
A_Case_of_Two_Cities,2623,the Chinese writers,they/them/their,16,
A_Case_of_Two_Cities,4155,Character_4155,None,16,
A_Case_of_Two_Cities,5010,Character_5010,she/her,16,
A_Case_of_Two_Cities,652,everybody,he/him/his,15,
A_Case_of_Two_Cities,5445,an old man,he/him/his,15,
A_Case_of_Two_Cities,964,my mother,she/her,15,
A_Case_of_Two_Cities,1542,your father,he/him/his,15,
A_Case_of_Two_Cities,5591,a general,he/him/his,15,
A_Case_of_Two_Cities,1704,Aunt,she/her,15,Aunt
A_Case_of_Two_Cities,1906,the young cop,she/her,15,
A_Case_of_Two_Cities,2196,the writers,they/them/their,15,
A_Case_of_Two_Cities,3648,this girl,she/her,15,
A_Case_of_Two_Cities,4687,Character_4687,he/him/his,15,
A_Case_of_Two_Cities,506,anyone,None,14,
A_Case_of_Two_Cities,217,Party Secretary Li,he/him/his,14,Party Secretary Li|Li
A_Case_of_Two_Cities,1003,each other,None,14,
A_Case_of_Two_Cities,3336,Character_3336,None,14,
A_Case_of_Two_Cities,227,Zhu,he/him/his,13,Zhu|Zhu Wei
A_Case_of_Two_Cities,1083,your mother,she/her,13,
A_Case_of_Two_Cities,254,Mother,she/her,13,Mother
A_Case_of_Two_Cities,349,Little Zhou,he/him/his,13,Little Zhou
A_Case_of_Two_Cities,3590,the old couple,they/them/their,13,
A_Case_of_Two_Cities,183,Pang,they/them/their,12,Pang
A_Case_of_Two_Cities,555,everyone,they/them/their,12,
A_Case_of_Two_Cities,222,Liu,he/him/his,12,Liu|Liu Zhongyuan
A_Case_of_Two_Cities,895,Chief,None,12,
A_Case_of_Two_Cities,1884,the murderer,he/him/his,12,
A_Case_of_Two_Cities,278,Bao,he/him/his,12,Bao|Bao Guodong
A_Case_of_Two_Cities,4490,Character_4490,they/them/their,12,
A_Case_of_Two_Cities,387,Miao,he/him/his,12,Miao|Miao Zhiying
A_Case_of_Two_Cities,649,man,None,11,
A_Case_of_Two_Cities,5470,the people,they/them/their,11,
A_Case_of_Two_Cities,1166,the driver,he/him/his,11,
A_Case_of_Two_Cities,2662,the Americans,they/them/their,11,
A_Case_of_Two_Cities,3299,madam,she/her,11,
A_Case_of_Two_Cities,350,Taro,they/them/their,11,Taro
A_Case_of_Two_Cities,351,Chrysanthemum,he/him/his,11,Chrysanthemum
A_Case_of_Two_Cities,4124,Character_4124,she/her,11,
A_Case_of_Two_Cities,4433,Character_4433,she/her,11,
A_Case_of_Two_Cities,626,The manager,he/him/his,10,
A_Case_of_Two_Cities,276,Chairman Wang,he/him/his,10,Chairman Wang|Wang|Chairman Wang Yitian
A_Case_of_Two_Cities,3319,my little son,he/him/his,10,
A_Case_of_Two_Cities,4119,Character_4119,she/her,10,
A_Case_of_Two_Cities,4449,Character_4449,None,10,
A_Case_of_Two_Cities,192,Zhu,he/him/his,9,Zhu|Commander Zhu Longhua|Commander Zhu
A_Case_of_Two_Cities,578,those officials,they/them/their,9,
A_Case_of_Two_Cities,738,Character_738,None,9,
A_Case_of_Two_Cities,220,Old Geng,she/her,9,Old Geng|Geng
A_Case_of_Two_Cities,875,The Party authorities,they/them/their,9,
A_Case_of_Two_Cities,1460,Character_1460,he/him/his,9,
A_Case_of_Two_Cities,1479,some people,they/them/their,9,
A_Case_of_Two_Cities,1654,Character_1654,they/them/their,9,
A_Case_of_Two_Cities,5614,somebody,he/him/his,9,
A_Case_of_Two_Cities,2490,Character_2490,None,9,
A_Case_of_Two_Cities,2503,Character_2503,they/them/their,9,
A_Case_of_Two_Cities,2695,Character_2695,she/her,9,
A_Case_of_Two_Cities,3480,Chen 's mother,she/her,9,
A_Case_of_Two_Cities,352,Bi,he/him/his,9,Bi|Bi Keqin|An thanked Bi
A_Case_of_Two_Cities,4101,A model - like hostess,she/her,9,
A_Case_of_Two_Cities,365,Miss Rohn,she/her,9,Miss Rohn
A_Case_of_Two_Cities,4247,Character_4247,she/her,9,
A_Case_of_Two_Cities,4609,Character_4609,she/her,9,
A_Case_of_Two_Cities,4672,Character_4672,they/them/their,9,
A_Case_of_Two_Cities,671,Character_671,they/them/their,8,
A_Case_of_Two_Cities,896,an emperor,None,8,
A_Case_of_Two_Cities,906,his father,None,8,
A_Case_of_Two_Cities,1077,anybody,None,8,
A_Case_of_Two_Cities,1079,somebody else,None,8,
A_Case_of_Two_Cities,1111,her son,None,8,
A_Case_of_Two_Cities,1184,A lot of people,they/them/their,8,
A_Case_of_Two_Cities,1257,Uncle,None,8,Uncle
A_Case_of_Two_Cities,1381,The young girl,she/her,8,
A_Case_of_Two_Cities,1812,Character_1812,he/him/his,8,
A_Case_of_Two_Cities,1811,Character_1811,she/her,8,
A_Case_of_Two_Cities,300,Pearl,she/her,8,Pearl
A_Case_of_Two_Cities,303,Mark Twain,he/him/his,8,Mark Twain
A_Case_of_Two_Cities,309,Bonnie,she/her,8,Bonnie|Bonnie Grant
A_Case_of_Two_Cities,3573,the woman,she/her,8,
A_Case_of_Two_Cities,3951,his fellow writers,they/them/their,8,
A_Case_of_Two_Cities,4216,the American cop,he/him/his,8,
A_Case_of_Two_Cities,4853,Character_4853,he/him/his,8,
A_Case_of_Two_Cities,399,Feidong,he/him/his,8,Feidong
A_Case_of_Two_Cities,5370,his colleagues,None,7,
A_Case_of_Two_Cities,446,K girls,they/them/their,7,
A_Case_of_Two_Cities,456,Character_456,None,7,
A_Case_of_Two_Cities,5385,the audience,None,7,
A_Case_of_Two_Cities,543,her husband,None,7,
A_Case_of_Two_Cities,547,his wife,None,7,
A_Case_of_Two_Cities,591,one,None,7,
A_Case_of_Two_Cities,599,Character_599,None,7,
A_Case_of_Two_Cities,720,the committee,None,7,
A_Case_of_Two_Cities,212,Comrade Deng Xiaoping,he/him/his,7,Comrade Deng Xiaoping|Deng Xiaoping
A_Case_of_Two_Cities,792,The Beijing authorities,they/them/their,7,
A_Case_of_Two_Cities,854,Character_854,None,7,
A_Case_of_Two_Cities,1018,Party cadres,they/them/their,7,
A_Case_of_Two_Cities,233,Junjun,he/him/his,7,Junjun
A_Case_of_Two_Cities,1148,a poet,None,7,
A_Case_of_Two_Cities,1308,the group,None,7,
A_Case_of_Two_Cities,1466,Character_1466,she/her,7,
A_Case_of_Two_Cities,277,Yang,she/her,7,Yang|Comrade Yang Jun
A_Case_of_Two_Cities,2496,Character_2496,they/them/their,7,
A_Case_of_Two_Cities,294,Yiqi,he/him/his,7,Yiqi
A_Case_of_Two_Cities,2562,Character_2562,they/them/their,7,
A_Case_of_Two_Cities,295,C HEN,he/him/his,7,C HEN
A_Case_of_Two_Cities,301,Professor Reed,he/him/his,7,Professor Reed|Reed
A_Case_of_Two_Cities,2684,Character_2684,they/them/their,7,
A_Case_of_Two_Cities,2742,a well - known Song dynasty poet,he/him/his,7,
A_Case_of_Two_Cities,2793,Americans,they/them/their,7,
A_Case_of_Two_Cities,5781,your friend,he/him/his,7,
A_Case_of_Two_Cities,3425,the agent,he/him/his,7,
A_Case_of_Two_Cities,3426,my ex - wife 's present husband,he/him/his,7,
A_Case_of_Two_Cities,3682,the snuff bottle peddler,he/him/his,7,
A_Case_of_Two_Cities,3683,the two women,they/them/their,7,
A_Case_of_Two_Cities,4435,Character_4435,None,7,
A_Case_of_Two_Cities,4496,Character_4496,she/her,7,
A_Case_of_Two_Cities,4556,Character_4556,None,7,
A_Case_of_Two_Cities,4725,That cop,he/him/his,7,
A_Case_of_Two_Cities,4961,Character_4961,they/them/their,7,
A_Case_of_Two_Cities,497,Character_497,they/them/their,6,
A_Case_of_Two_Cities,524,those Party officials,they/them/their,6,
A_Case_of_Two_Cities,537,his family,they/them/their,6,
A_Case_of_Two_Cities,583,my son,None,6,
A_Case_of_Two_Cities,659,the Party cadres,they/them/their,6,
A_Case_of_Two_Cities,692,men,they/them/their,6,
A_Case_of_Two_Cities,715,two massage girls,she/her,6,
A_Case_of_Two_Cities,762,A massage girl,she/her,6,
A_Case_of_Two_Cities,5469,boss,None,6,
A_Case_of_Two_Cities,897,s special envoy,None,6,
A_Case_of_Two_Cities,5499,the author,she/her,6,
A_Case_of_Two_Cities,1141,"the Writers , Association",None,6,
A_Case_of_Two_Cities,1469,visitors,they/them/their,6,
A_Case_of_Two_Cities,1672,Character_1672,they/them/their,6,
A_Case_of_Two_Cities,1679,Several people,they/them/their,6,
A_Case_of_Two_Cities,1998,the chef,None,6,
A_Case_of_Two_Cities,2099,Jiang 's paralyzed wife,she/her,6,
A_Case_of_Two_Cities,2306,Character_2306,she/her,6,
A_Case_of_Two_Cities,2360,Character_2360,None,6,
A_Case_of_Two_Cities,2550,Character_2550,they/them/their,6,
A_Case_of_Two_Cities,2589,the interpreter,None,6,
A_Case_of_Two_Cities,2631,All the other writers,they/them/their,6,
A_Case_of_Two_Cities,2923,Character_2923,they/them/their,6,
A_Case_of_Two_Cities,5831,Master,None,6,
A_Case_of_Two_Cities,3105,Character_3105,None,6,
A_Case_of_Two_Cities,3404,Character_3404,he/him/his,6,
A_Case_of_Two_Cities,3721,his assistant,None,6,
A_Case_of_Two_Cities,3746,Character_3746,they/them/their,6,
A_Case_of_Two_Cities,6006,his American counterpart,None,6,
A_Case_of_Two_Cities,4242,Character_4242,she/her,6,
A_Case_of_Two_Cities,4390,Character_4390,she/her,6,
A_Case_of_Two_Cities,4509,Character_4509,they/them/their,6,
A_Case_of_Two_Cities,4694,Character_4694,she/her,6,
A_Case_of_Two_Cities,5300,Character_5300,they/them/their,6,
A_Case_of_Two_Cities,454,the night manager,she/her,5,
A_Case_of_Two_Cities,525,The premier,None,5,
A_Case_of_Two_Cities,657,The cops,they/them/their,5,
A_Case_of_Two_Cities,696,a man stepping into the private room across the aisle,he/him/his,5,
A_Case_of_Two_Cities,711,a Party cadre,None,5,
A_Case_of_Two_Cities,755,soldiers,they/them/their,5,
A_Case_of_Two_Cities,5487,a Tang dynasty poet,he/him/his,5,
A_Case_of_Two_Cities,1178,an old woman,she/her,5,
A_Case_of_Two_Cities,1192,a writer,None,5,
A_Case_of_Two_Cities,1274,the master,he/him/his,5,
A_Case_of_Two_Cities,1279,a filial son,None,5,
A_Case_of_Two_Cities,246,Liu Wei,he/him/his,5,Liu Wei|Liu
A_Case_of_Two_Cities,1422,customers,None,5,
A_Case_of_Two_Cities,1462,Character_1462,None,5,
A_Case_of_Two_Cities,5573,son,None,5,
A_Case_of_Two_Cities,1552,a police officer,None,5,
A_Case_of_Two_Cities,255,Chang,he/him/his,5,Chang|Chang Jiadong
A_Case_of_Two_Cities,1612,Character_1612,she/her,5,
A_Case_of_Two_Cities,1709,the caller,None,5,
A_Case_of_Two_Cities,5603,an old friend,None,5,
A_Case_of_Two_Cities,1820,Character_1820,None,5,
A_Case_of_Two_Cities,1972,a chief inspector,None,5,
A_Case_of_Two_Cities,2001,Character_2001,they/them/their,5,
A_Case_of_Two_Cities,2310,a friend,None,5,
A_Case_of_Two_Cities,2315,Character_2315,she/her,5,
A_Case_of_Two_Cities,2377,Character_2377,None,5,
A_Case_of_Two_Cities,2526,Character_2526,they/them/their,5,
A_Case_of_Two_Cities,2551,a good friend,he/him/his,5,
A_Case_of_Two_Cities,2594,The American host,None,5,
A_Case_of_Two_Cities,2620,American writers,they/them/their,5,
A_Case_of_Two_Cities,2675,Character_2675,she/her,5,
A_Case_of_Two_Cities,313,Su Dongpo,she/her,5,Su Dongpo|Su
A_Case_of_Two_Cities,2778,Some of the members of the delegation,they/them/their,5,
A_Case_of_Two_Cities,315,Wang,he/him/his,5,Wang|Wang Wei|Wei
A_Case_of_Two_Cities,2899,the kids of the ex - official families there,they/them/their,5,
A_Case_of_Two_Cities,2904,A little Chinese girl,she/her,5,
A_Case_of_Two_Cities,2926,Character_2926,she/her,5,
A_Case_of_Two_Cities,3192,"a member of the Chinese Writers , Association",None,5,
A_Case_of_Two_Cities,3210,Character_3210,she/her,5,
A_Case_of_Two_Cities,3346,Both,they/them/their,5,
A_Case_of_Two_Cities,3407,Character_3407,None,5,
A_Case_of_Two_Cities,353,Chang,he/him/his,5,Chang|Old Chang
A_Case_of_Two_Cities,3706,Character_3706,she/her,5,
A_Case_of_Two_Cities,359,Fang,he/him/his,5,Fang|Fang Youliang
A_Case_of_Two_Cities,4320,Character_4320,they/them/their,5,
A_Case_of_Two_Cities,4322,Character_4322,she/her,5,
A_Case_of_Two_Cities,4411,Character_4411,they/them/their,5,
A_Case_of_Two_Cities,4413,Character_4413,he/him/his,5,
A_Case_of_Two_Cities,4455,Most of the Chinese,they/them/their,5,
A_Case_of_Two_Cities,4507,Character_4507,she/her,5,
A_Case_of_Two_Cities,4620,Character_4620,they/them/their,5,
A_Case_of_Two_Cities,4633,a gray - haired woman,she/her,5,
A_Case_of_Two_Cities,4855,Character_4855,she/her,5,
A_Case_of_Two_Cities,4898,Character_4898,they/them/their,5,
A_Case_of_Two_Cities,395,Liu,he/him/his,5,Liu|Liu Bei
A_Case_of_Two_Cities,5099,Character_5099,None,5,
A_Case_of_Two_Cities,398,General Li,he/him/his,5,General Li|Li
A_Case_of_Two_Cities,5152,Character_5152,None,5,
A_Case_of_Two_Cities,5193,his ex - Bud - girl wife,she/her,5,
A_Case_of_Two_Cities,5278,Character_5278,they/them/their,5,
A_Case_of_Two_Cities,425,the rich,they/them/their,4,
A_Case_of_Two_Cities,427,cops,they/them/their,4,
A_Case_of_Two_Cities,477,the police,None,4,
A_Case_of_Two_Cities,194,Nini,they/them/their,4,Nini
A_Case_of_Two_Cities,508,Character_508,she/her,4,
A_Case_of_Two_Cities,516,the detective,None,4,
A_Case_of_Two_Cities,532,the emperor,None,4,
A_Case_of_Two_Cities,533,Character_533,None,4,
A_Case_of_Two_Cities,584,his boss,None,4,
A_Case_of_Two_Cities,633,A middle class,they/them/their,4,
A_Case_of_Two_Cities,646,the Party officials,None,4,
A_Case_of_Two_Cities,5428,the tall one,he/him/his,4,
A_Case_of_Two_Cities,651,these Party cadres,they/them/their,4,
A_Case_of_Two_Cities,210,Tong,he/him/his,4,Tong|Secretary Tong
A_Case_of_Two_Cities,727,the Party Discipline Committee,None,4,
A_Case_of_Two_Cities,886,my father,None,4,
A_Case_of_Two_Cities,997,his friend,she/her,4,
A_Case_of_Two_Cities,1021,those cadres,they/them/their,4,
A_Case_of_Two_Cities,1030,Character_1030,None,4,
A_Case_of_Two_Cities,1155,Character_1155,None,4,
A_Case_of_Two_Cities,1199,a professor,None,4,
A_Case_of_Two_Cities,1215,a successful entrepreneur,None,4,
A_Case_of_Two_Cities,1252,a businessman,None,4,
A_Case_of_Two_Cities,1328,a celebrity,None,4,
A_Case_of_Two_Cities,1335,an anchorwoman,she/her,4,
A_Case_of_Two_Cities,1336,celebrities,they/them/their,4,
A_Case_of_Two_Cities,1390,"A new class , conveniently called the white collars",they/them/their,4,
A_Case_of_Two_Cities,1455,Character_1455,she/her,4,
A_Case_of_Two_Cities,1456,Character_1456,None,4,
A_Case_of_Two_Cities,5572,your friends,None,4,
A_Case_of_Two_Cities,1580,the courier,he/him/his,4,
A_Case_of_Two_Cities,1593,The shrewd businessman,he/him/his,4,
A_Case_of_Two_Cities,256,Li Bai,she/her,4,Li Bai
A_Case_of_Two_Cities,1804,Character_1804,she/her,4,
A_Case_of_Two_Cities,5638,Chief Inspector Chen,None,4,
A_Case_of_Two_Cities,2116,Character_2116,he/him/his,4,
A_Case_of_Two_Cities,2179,Character_2179,None,4,
A_Case_of_Two_Cities,2300,Character_2300,she/her,4,
A_Case_of_Two_Cities,2318,his delegation,they/them/their,4,
A_Case_of_Two_Cities,2369,Character_2369,None,4,
A_Case_of_Two_Cities,2414,Character_2414,she/her,4,
A_Case_of_Two_Cities,2436,Most of the customers for the restaurant,they/them/their,4,
A_Case_of_Two_Cities,2444,Character_2444,they/them/their,4,
A_Case_of_Two_Cities,2449,Character_2449,they/them/their,4,
A_Case_of_Two_Cities,2461,Character_2461,None,4,
A_Case_of_Two_Cities,2527,Character_2527,None,4,
A_Case_of_Two_Cities,302,James Spencer,he/him/his,4,James Spencer|James
A_Case_of_Two_Cities,2786,the visitors,they/them/their,4,
A_Case_of_Two_Cities,2876,Xing Xing,he/him/his,4,Xing Xing
A_Case_of_Two_Cities,2906,her father,None,4,
A_Case_of_Two_Cities,2929,Character_2929,they/them/their,4,
A_Case_of_Two_Cities,2943,The guard,None,4,
A_Case_of_Two_Cities,3022,the editor,he/him/his,4,
A_Case_of_Two_Cities,3125,Character_3125,they/them/their,4,
A_Case_of_Two_Cities,3130,Character_3130,he/him/his,4,
A_Case_of_Two_Cities,3145,Character_3145,None,4,
A_Case_of_Two_Cities,3259,the monk,None,4,
A_Case_of_Two_Cities,333,Buddha,he/him/his,4,Buddha
A_Case_of_Two_Cities,336,Ezra Pound,he/him/his,4,Ezra Pound|Pound
A_Case_of_Two_Cities,3345,the man in charge of land development in Shanghai,he/him/his,4,
A_Case_of_Two_Cities,3352,somebody surnamed Dong,he/him/his,4,
A_Case_of_Two_Cities,3355,our little brother,he/him/his,4,
A_Case_of_Two_Cities,3356,Character_3356,she/her,4,
A_Case_of_Two_Cities,3364,Character_3364,None,4,
A_Case_of_Two_Cities,341,Master Ma,he/him/his,4,Master Ma
A_Case_of_Two_Cities,348,Liu Zongyuan,he/him/his,4,Liu Zongyuan
A_Case_of_Two_Cities,3469,Character_3469,None,4,
A_Case_of_Two_Cities,3496,the father,None,4,
A_Case_of_Two_Cities,3619,Character_3619,she/her,4,
A_Case_of_Two_Cities,3678,a Party official,he/him/his,4,
A_Case_of_Two_Cities,3701,Those provincial workers,they/them/their,4,
A_Case_of_Two_Cities,3788,Character_3788,they/them/their,4,
A_Case_of_Two_Cities,4184,Character_4184,None,4,
A_Case_of_Two_Cities,4249,That sly businessman,he/him/his,4,
A_Case_of_Two_Cities,4308,Character_4308,None,4,
A_Case_of_Two_Cities,142,The CIA,they/them/their,4,The CIA|the CIA
A_Case_of_Two_Cities,4398,Character_4398,they/them/their,4,
A_Case_of_Two_Cities,4415,her boss,None,4,
A_Case_of_Two_Cities,4444,Character_4444,they/them/their,4,
A_Case_of_Two_Cities,6108,Our poet,he/him/his,4,
A_Case_of_Two_Cities,4497,Character_4497,he/him/his,4,
A_Case_of_Two_Cities,4713,Our people in L.A.,they/them/their,4,
A_Case_of_Two_Cities,4714,his associates,None,4,
A_Case_of_Two_Cities,6193,"the "" little boy",None,4,
A_Case_of_Two_Cities,386,Father,he/him/his,4,Father
A_Case_of_Two_Cities,4838,Character_4838,None,4,
A_Case_of_Two_Cities,4852,Character_4852,None,4,
A_Case_of_Two_Cities,4897,A hostess,she/her,4,
A_Case_of_Two_Cities,4903,Character_4903,they/them/their,4,
A_Case_of_Two_Cities,4952,Character_4952,None,4,
A_Case_of_Two_Cities,394,Zhang,he/him/his,4,Zhang|Zhang Boxiong
A_Case_of_Two_Cities,4971,this prostitute,she/her,4,
A_Case_of_Two_Cities,5055,Character_5055,they/them/their,4,
A_Case_of_Two_Cities,5073,A bunny girl,she/her,4,
A_Case_of_Two_Cities,5362,Character_5362,she/her,4,
A_Case_of_Two_Cities,421,"a lovely girl , with whom he was going to have dim sum the next morning , and a week 's subsidy would probably cover the expense",she/her,3,
A_Case_of_Two_Cities,447,One of them,she/her,3,
A_Case_of_Two_Cities,485,Xing Xing,he/him/his,3,Xing Xing
A_Case_of_Two_Cities,505,Character_505,they/them/their,3,
A_Case_of_Two_Cities,196,Dragon,he/him/his,3,Dragon|Dragon Power
A_Case_of_Two_Cities,513,the special case squad,None,3,
A_Case_of_Two_Cities,5384,those corrupt Party officials,they/them/their,3,
A_Case_of_Two_Cities,534,Character_534,they/them/their,3,
A_Case_of_Two_Cities,199,Yu Keji,he/him/his,3,Yu Keji|Yu
A_Case_of_Two_Cities,574,an official,he/him/his,3,
A_Case_of_Two_Cities,581,an honest cop,None,3,
A_Case_of_Two_Cities,589,Character_589,she/her,3,
A_Case_of_Two_Cities,593,Character_593,they/them/their,3,
A_Case_of_Two_Cities,5410,the Writers ' Association,None,3,
A_Case_of_Two_Cities,614,Character_614,they/them/their,3,
A_Case_of_Two_Cities,707,our Party cadres,they/them/their,3,
A_Case_of_Two_Cities,747,such a powerful figure with a shining sword,he/him/his,3,
A_Case_of_Two_Cities,784,few,None,3,
A_Case_of_Two_Cities,830,Character_830,she/her,3,
A_Case_of_Two_Cities,5479,the restaurant owner,None,3,
A_Case_of_Two_Cities,834,That bastard,he/him/his,3,
A_Case_of_Two_Cities,852,the people on the list,None,3,
A_Case_of_Two_Cities,871,the officials,None,3,
A_Case_of_Two_Cities,873,another man,None,3,
