char_key,author,book,m_idx,persona,char_id,best_name,gender,count,other_names
The_Shanghai_Moon_261,SJ_Rozan,The_Shanghai_Moon,28,1,261,Paul,he/him/his,126,Paul|Paul Gilder|brother Paul Chaim Gilder|Neither Paul|Paul starve
The_Shanghai_Moon_263,SJ_Rozan,The_Shanghai_Moon,28,5,263,Mama,she/her,284,Mama|Rosalie|Dearest Mama|Poor Rosalie|dear Mama|Rosalie Dearest Mama
The_Shanghai_Moon_266,SJ_Rozan,The_Shanghai_Moon,28,3,266,Mr. Chen,he/him/his,657,Mr. Chen|Kai - rong|Kai|Chen Kai - rong|Chen|Chen Kai|Mr. Chen Kai - rong|Mr. Chen Kai
The_Shanghai_Moon_267,SJ_Rozan,The_Shanghai_Moon,28,0,267,Mr. Chen,he/him/his,39,Mr. Chen|Mr. Chen Kai- rong|Mr. Chen Kai-|White - haired Mr. Chen|Chen Kai-|Chen Kai- rong
The_Shanghai_Moon_2743,SJ_Rozan,The_Shanghai_Moon,28,7,2743,Character_2743,None,26,
The_Shanghai_Moon_279,SJ_Rozan,The_Shanghai_Moon,28,3,279,Mary,she/her,438,Mary|Mary Kee|Detective Mary Kee|Tai - Pan|Kee|Detective Kee|Tai|Tai - Pan - Mary
The_Shanghai_Moon_2888,SJ_Rozan,The_Shanghai_Moon,28,1,2888,The sister,she/her,18,
The_Shanghai_Moon_2959,SJ_Rozan,The_Shanghai_Moon,28,4,2959,Character_2959,None,14,
A_Loyal_Character_Dancer_304,Qiu_Xiaolong,A_Loyal_Character_Dancer,26,0,304,White Cloud,she/her,18,"White Cloud|Kneeling , White Cloud"
The_Shanghai_Moon_306,SJ_Rozan,The_Shanghai_Moon,28,3,306,Zhang Li,he/him/his,100,Zhang Li|Li|little Li|Zhang|Li - jane
The_Shanghai_Moon_3136,SJ_Rozan,The_Shanghai_Moon,28,7,3136,Character_3136,they/them/their,10,
The_Shanghai_Moon_3146,SJ_Rozan,The_Shanghai_Moon,28,1,3146,the kid,he/him/his,53,
The_Shanghai_Moon_3159,SJ_Rozan,The_Shanghai_Moon,28,1,3159,Character_3159,she/her,22,
The_Shanghai_Moon_319,SJ_Rozan,The_Shanghai_Moon,28,3,319,Mulgrew,he/him/his,89,Mulgrew|Detective Mulgrew|Detective|charming Mulgrew
The_Shanghai_Moon_3193,SJ_Rozan,The_Shanghai_Moon,28,1,3193,Character_3193,she/her,23,
The_Shanghai_Moon_3211,SJ_Rozan,The_Shanghai_Moon,28,1,3211,Character_3211,she/her,87,
The_Shanghai_Moon_328,SJ_Rozan,The_Shanghai_Moon,28,3,328,Leah,she/her,32,Leah|Leah Pilarsky
The_Shanghai_Moon_329,SJ_Rozan,The_Shanghai_Moon,28,3,329,Ruth,she/her,39,Ruth
The_Shanghai_Moon_331,SJ_Rozan,The_Shanghai_Moon,28,5,331,Mr. Friedman,he/him/his,44,Mr. Friedman|Friedman|FRIEDMAN|Aha Mr. Friedman
The_Shanghai_Moon_332,SJ_Rozan,The_Shanghai_Moon,28,0,332,Stanley Friedman,he/him/his,35,Stanley Friedman|Friedman
The_Shanghai_Moon_338,SJ_Rozan,The_Shanghai_Moon,28,7,338,Mr. Smith,he/him/his,31,Mr. Smith
The_Shanghai_Moon_339,SJ_Rozan,The_Shanghai_Moon,28,3,339,Rosalie,she/her,235,Rosalie|Rosalie Gilder|Chen|Gilder|Rosalie Ruchl Gilder|Rosalie Gilder-|Rosalie Gilder Chen|old man Chen
The_Shanghai_Moon_343,SJ_Rozan,The_Shanghai_Moon,28,5,343,the Japanese,they/them/their,22,the Japanese|The Japanese
The_Shanghai_Moon_3474,SJ_Rozan,The_Shanghai_Moon,28,3,3474,A friend of ours,she/her,17,
The_Shanghai_Moon_348,SJ_Rozan,The_Shanghai_Moon,28,0,348,Sheng Yue,he/him/his,27,Sheng Yue|Inspector Sheng Yue
The_Shanghai_Moon_3486,SJ_Rozan,The_Shanghai_Moon,28,3,3486,my grandfather,he/him/his,41,
The_Shanghai_Moon_349,SJ_Rozan,The_Shanghai_Moon,28,6,349,Lao - li,he/him/his,51,Lao - li|Chen|Horst|Lao|Chen Lao - li|Chen Lao|Horst Chen Lao - li|Horst Chen Lao
The_Shanghai_Moon_350,SJ_Rozan,The_Shanghai_Moon,28,3,350,Mr. Zhang,he/him/his,483,Mr. Zhang|Zhang|the other Mr. Zhang
The_Shanghai_Moon_351,SJ_Rozan,The_Shanghai_Moon,28,3,351,Mei - lin,he/him/his,138,Mei - lin|Chen|poor Mei - lin|little Mei - lin|Chen Mei - lin|Mei
The_Shanghai_Moon_352,SJ_Rozan,The_Shanghai_Moon,28,0,352,Inspector Wei,he/him/his,50,Inspector Wei|Wei|Wei De - xu|Inspector Wei De|De - xu|Inspector Wei De - xu
The_Shanghai_Moon_353,SJ_Rozan,The_Shanghai_Moon,28,1,353,Captain Mentzinger,he/him/his,29,Captain Mentzinger
The_Shanghai_Moon_3570,SJ_Rozan,The_Shanghai_Moon,28,5,3570,Character_3570,None,12,
The_Shanghai_Moon_369,SJ_Rozan,The_Shanghai_Moon,28,7,369,Mama,she/her,24,Mama|Dear Mama
The_Shanghai_Moon_372,SJ_Rozan,The_Shanghai_Moon,28,3,372,David Rosenberg,he/him/his,56,David Rosenberg|Rosenberg|David
The_Shanghai_Moon_373,SJ_Rozan,The_Shanghai_Moon,28,4,373,Mr. Rosenberg,he/him/his,18,Mr. Rosenberg
The_Shanghai_Moon_374,SJ_Rozan,The_Shanghai_Moon,28,1,374,General Zhang,he/him/his,65,General Zhang|Zhang|this General Zhang|buddy General Zhang
The_Shanghai_Moon_397,SJ_Rozan,The_Shanghai_Moon,28,3,397,Kairong,he/him/his,13,Kairong|Chen Kairong
The_Shanghai_Moon_406,SJ_Rozan,The_Shanghai_Moon,28,3,406,Paul,he/him/his,122,Paul|Paul Gilder|Dr. Gilder|Dr. Paul Gilder
A_Loyal_Character_Dancer_567,Qiu_Xiaolong,A_Loyal_Character_Dancer,26,0,567,Party Secretary Li,she/her,18,
The_Shanghai_Moon_409,SJ_Rozan,The_Shanghai_Moon,28,5,409,Zayde,he/him/his,47,Zayde|Zayde Corens
The_Shanghai_Moon_412,SJ_Rozan,The_Shanghai_Moon,28,5,412,Rosalie,she/her,118,Rosalie|Aunt Rosalie|Great - Aunt Rosalie
The_Shanghai_Moon_4138,SJ_Rozan,The_Shanghai_Moon,28,7,4138,Character_4138,None,12,
The_Shanghai_Moon_418,SJ_Rozan,The_Shanghai_Moon,28,3,418,Father,he/him/his,71,Father|Father James Fairchild
The_Shanghai_Moon_423,SJ_Rozan,The_Shanghai_Moon,28,0,423,Armpit,he/him/his,131,"Armpit|Clifford|Clifford Kwan|Armpit Kwan|Clifford "" Armpit "" Kwan"
The_Shanghai_Moon_4255,SJ_Rozan,The_Shanghai_Moon,28,7,4255,Character_4255,she/her,20,
The_Shanghai_Moon_426,SJ_Rozan,The_Shanghai_Moon,28,1,426,the Cathay,she/her,19,the Cathay
The_Shanghai_Moon_436,SJ_Rozan,The_Shanghai_Moon,28,5,436,Mrs. Ulrich,she/her,58,Mrs. Ulrich|Ulrich|poor Mrs. Ulrich
The_Shanghai_Moon_443,SJ_Rozan,The_Shanghai_Moon,28,3,443,Dr. Edwards,he/him/his,27,Dr. Edwards
The_Shanghai_Moon_4497,SJ_Rozan,The_Shanghai_Moon,28,7,4497,Character_4497,None,17,
The_Shanghai_Moon_4512,SJ_Rozan,The_Shanghai_Moon,28,5,4512,the night manager,he/him/his,13,
The_Shanghai_Moon_454,SJ_Rozan,The_Shanghai_Moon,28,1,454,Mother,she/her,16,Mother
The_Shanghai_Moon_4540,SJ_Rozan,The_Shanghai_Moon,28,4,4540,the eldest,she/her,25,
The_Shanghai_Moon_4549,SJ_Rozan,The_Shanghai_Moon,28,3,4549,Nasty little brat,he/him/his,34,
The_Shanghai_Moon_4566,SJ_Rozan,The_Shanghai_Moon,28,7,4566,Character_4566,None,12,
The_Shanghai_Moon_460,SJ_Rozan,The_Shanghai_Moon,28,5,460,Ulrich,he/him/his,77,Ulrich|Major Ulrich|Major Gunther Ulrich|Gunther
The_Shanghai_Moon_4626,SJ_Rozan,The_Shanghai_Moon,28,3,4626,your sister,she/her,59,
The_Shanghai_Moon_4881,SJ_Rozan,The_Shanghai_Moon,28,0,4881,One of his boys,he/him/his,11,
The_Shanghai_Moon_491,SJ_Rozan,The_Shanghai_Moon,28,3,491,Yaakov Corens,he/him/his,25,Yaakov Corens|Corens
The_Shanghai_Moon_500,SJ_Rozan,The_Shanghai_Moon,28,6,500,Grandfather,he/him/his,15,Grandfather|Grandfather Chen
The_Shanghai_Moon_5014,SJ_Rozan,The_Shanghai_Moon,28,5,5014,the DA,he/him/his,19,
The_Shanghai_Moon_502,SJ_Rozan,The_Shanghai_Moon,28,6,502,Uncle Kai - rong,he/him/his,43,Uncle Kai - rong|Kai|Uncle Kai|Kai - rong
The_Shanghai_Moon_5021,SJ_Rozan,The_Shanghai_Moon,28,4,5021,Their lawyers,they/them/their,13,
The_Shanghai_Moon_5100,SJ_Rozan,The_Shanghai_Moon,28,0,5100,Character_5100,None,14,
The_Shanghai_Moon_5148,SJ_Rozan,The_Shanghai_Moon,28,4,5148,Character_5148,None,21,
The_Shanghai_Moon_516,SJ_Rozan,The_Shanghai_Moon,28,3,516,Kwan Shan,she/her,36,Kwan Shan
The_Shanghai_Moon_5212,SJ_Rozan,The_Shanghai_Moon,28,6,5212,Character_5212,None,12,
The_Shanghai_Moon_523,SJ_Rozan,The_Shanghai_Moon,28,3,523,Dai lo,he/him/his,20,Dai lo|dai lo
The_Shanghai_Moon_524,SJ_Rozan,The_Shanghai_Moon,28,0,524,Fishface,he/him/his,102,Fishface|Fishface Deng|Deng|Deng dai lo
The_Shanghai_Moon_5289,SJ_Rozan,The_Shanghai_Moon,28,7,5289,Character_5289,None,35,
The_Shanghai_Moon_5418,SJ_Rozan,The_Shanghai_Moon,28,0,5418,Character_5418,they/them/their,14,
The_Shanghai_Moon_552,SJ_Rozan,The_Shanghai_Moon,28,5,552,Joan Conrad,she/her,43,Joan Conrad|Joan|Joan Fairchild Conrad|Fairchild
The_Shanghai_Moon_554,SJ_Rozan,The_Shanghai_Moon,28,3,554,Mrs. Conrad,she/her,26,Mrs. Conrad
The_Shanghai_Moon_5791,SJ_Rozan,The_Shanghai_Moon,28,5,5791,the Japanese,they/them/their,62,
The_Shanghai_Moon_588,SJ_Rozan,The_Shanghai_Moon,28,4,588,Helga Ulrich,she/her,20,Helga Ulrich|The Helga Ulrich tip
The_Shanghai_Moon_5956,SJ_Rozan,The_Shanghai_Moon,28,1,5956,this guy,he/him/his,18,
The_Shanghai_Moon_5986,SJ_Rozan,The_Shanghai_Moon,28,5,5986,my cousin,he/him/his,155,
The_Shanghai_Moon_5996,SJ_Rozan,The_Shanghai_Moon,28,5,5996,his cousin,he/him/his,26,
The_Shanghai_Moon_6015,SJ_Rozan,The_Shanghai_Moon,28,5,6015,Rosalie 's son,he/him/his,24,
The_Shanghai_Moon_6046,SJ_Rozan,The_Shanghai_Moon,28,5,6046,the officer,he/him/his,17,
The_Shanghai_Moon_616,SJ_Rozan,The_Shanghai_Moon,28,0,616,Hagstrom,he/him/his,52,Hagstrom|Detective Bert Hagstrom
The_Shanghai_Moon_6359,SJ_Rozan,The_Shanghai_Moon,28,3,6359,the White Eagles,they/them/their,23,
The_Shanghai_Moon_636,SJ_Rozan,The_Shanghai_Moon,28,5,636,my mother,she/her,242,
The_Shanghai_Moon_640,SJ_Rozan,The_Shanghai_Moon,28,7,640,your brother,he/him/his,58,
The_Shanghai_Moon_643,SJ_Rozan,The_Shanghai_Moon,28,5,643,no one,None,38,
The_Shanghai_Moon_6465,SJ_Rozan,The_Shanghai_Moon,28,4,6465,dear,she/her,30,
The_Shanghai_Moon_649,SJ_Rozan,The_Shanghai_Moon,28,5,649,his wife,she/her,24,
The_Shanghai_Moon_653,SJ_Rozan,The_Shanghai_Moon,28,5,653,the kids,they/them/their,21,
The_Shanghai_Moon_669,SJ_Rozan,The_Shanghai_Moon,28,5,669,anyone,they/them/their,53,
The_Shanghai_Moon_685,SJ_Rozan,The_Shanghai_Moon,28,1,685,the white baboon,he/him/his,23,
The_Shanghai_Moon_692,SJ_Rozan,The_Shanghai_Moon,28,5,692,your mother,she/her,59,
The_Shanghai_Moon_717,SJ_Rozan,The_Shanghai_Moon,28,1,717,her mother,she/her,39,
The_Shanghai_Moon_746,SJ_Rozan,The_Shanghai_Moon,28,2,746,people,they/them/their,82,
The_Shanghai_Moon_774,SJ_Rozan,The_Shanghai_Moon,28,1,774,everyone,they/them/their,73,
The_Shanghai_Moon_827,SJ_Rozan,The_Shanghai_Moon,28,5,827,someone,they/them/their,53,
The_Shanghai_Moon_830,SJ_Rozan,The_Shanghai_Moon,28,6,830,My parents,they/them/their,13,
The_Shanghai_Moon_843,SJ_Rozan,The_Shanghai_Moon,28,3,843,Character_843,he/him/his,21,
The_Shanghai_Moon_908,SJ_Rozan,The_Shanghai_Moon,28,7,908,children,they/them/their,26,
The_Shanghai_Moon_931,SJ_Rozan,The_Shanghai_Moon,28,0,931,the gentleman,he/him/his,34,
The_Shanghai_Moon_942,SJ_Rozan,The_Shanghai_Moon,28,3,942,this gentleman,he/him/his,22,
The_Song_of_the_Jade_Lily_0,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,4,0,Character_0,she/her,1362,
A_Loyal_Character_Dancer_5721,Qiu_Xiaolong,A_Loyal_Character_Dancer,26,0,5721,the girl,she/her,18,
Blue_Hunger_Viola_Di_Grado_860,Blue_Hunger_Viola_Di_Grado,Blue_Hunger_Viola_Di_Grado,3,0,860,Character_860,she/her,18,
The_Song_of_the_Jade_Lily_1322,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,1322,a man,he/him/his,14,
The_Song_of_the_Jade_Lily_1350,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,1350,the Japanese,they/them/their,30,
The_Song_of_the_Jade_Lily_1600,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,1600,the doorman,he/him/his,11,
The_Song_of_the_Jade_Lily_1806,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,1806,her friends,they/them/their,28,
Dont_Cry_Tai_Lake_2733,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,2733,Character_2733,she/her,18,
The_Song_of_the_Jade_Lily_1898,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,1898,the boy,he/him/his,38,
The_Song_of_the_Jade_Lily_1941,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,3,1941,my parents,he/him/his,24,
Jack_of_Spies_450,David_Downing,Jack_of_Spies,8,0,450,Madame,she/her,18,Madame|Madame Guillotine
The_Song_of_the_Jade_Lily_2094,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,2094,this man,he/him/his,41,
My_Favourite_Wife_2766,Tony_Parsons,My_Favourite_Wife,31,0,2766,Character_2766,she/her,18,
Night_in_Shanghai_2108,Nicole_Mones,Night_in_Shanghai,25,0,2108,Character_2108,she/her,18,
The_Song_of_the_Jade_Lily_229,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,3,229,Papa,he/him/his,453,Papa
Night_in_Shanghai_3532,Nicole_Mones,Night_in_Shanghai,25,0,3532,Character_3532,she/her,18,
Peach_Blossom_Pavillion_3958,Mingmei_Yip,Peach_Blossom_Pavillion,24,0,3958,the nun,she/her,18,
Peach_Blossom_Pavillion_5258,Mingmei_Yip,Peach_Blossom_Pavillion,24,0,5258,my little sister,she/her,18,
The_Song_of_the_Jade_Lily_233,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,233,Benjamin,he/him/his,63,Benjamin|First Benjamin
Red_Mandarin_Dress_Inspector_Chen_Cao_5_1307,Qiu_Xiaolong,Red_Mandarin_Dress_Inspector_Chen_Cao_5,26,0,1307,the waitress,she/her,18,
The_Song_of_the_Jade_Lily_241,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,241,the Bernfelds,they/them/their,47,the Bernfelds|The Bernfelds
The_Song_of_the_Jade_Lily_246,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,246,Herr Bloch,he/him/his,17,Herr Bloch
Shanghai_799,Joseph_Kanon,Shanghai,16,0,799,a friend,she/her,18,
The_Song_of_the_Jade_Lily_250,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,250,Herr Gruber,he/him/his,36,Herr Gruber|the clever Herr Gruber
The_Far_Side_of_the_Sky_Adler_Family_1_333,Daniel_Kalla,The_Far_Side_of_the_Sky_Adler_Family_1,7,0,333,Frau Kaufman,she/her,18,Frau Kaufman|Kaufman
The_Master_of_Rain_1564,Tom_Bradby,The_Master_of_Rain,30,0,1564,Character_1564,she/her,18,
The_Song_of_the_Jade_Lily_256,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,256,Opa,she/her,211,Opa
The_Painter_From_Shanghai_3610,Jennifer_Cody_Epstein,The_Painter_From_Shanghai,13,0,3610,Character_3610,she/her,18,
The_Song_of_the_Jade_Lily_264,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,264,Hugo,she/her,88,Hugo|Victor Hugo
The_Song_of_the_Jade_Lily_2648,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,7,2648,Character_2648,None,14,
The_Song_of_the_Jade_Lily_266,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,266,Sophia,he/him/his,205,"Sophia|Shu|Mr. Johns|Sophia Shu Cohen|Sophia Shu|little Shu|Sophia Shu Cohen Dear Mr. Johns|baby Sophia|the teenage Sophia|Little Shu|Sophia , who clearly did not want to go back outside"
The_Song_of_the_Jade_Lily_2741,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,2741,the old man,he/him/his,20,
The_Risk_Agent_5587,Ridley_Pearson,The_Risk_Agent,27,0,5587,The wife,she/her,18,
The_Song_of_the_Jade_Lily_2307,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,2307,The elderly woman,she/her,18,
The_Song_of_the_Jade_Lily_442,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,442,ROMY BERNFELD Alexandra,she/her,18,ROMY BERNFELD Alexandra|Alexandra|ROMY BERNFELD|Romy Bernfeld
These_Violent_Delights_279,Chloe_Gong,These_Violent_Delights,6,0,279,IfRoma,she/her,18,IfRoma
A_Loyal_Character_Dancer_1299,Qiu_Xiaolong,A_Loyal_Character_Dancer,26,0,1299,Character_1299,she/her,17,
The_Song_of_the_Jade_Lily_332,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,332,the Japanese,they/them/their,17,the Japanese|The Japanese
The_Song_of_the_Jade_Lily_3444,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,4,3444,Character_3444,she/her,24,
The_Song_of_the_Jade_Lily_355,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,355,Alexandra,he/him/his,1259,Alexandra|Wilhelm|Wilhelm Cohen|Alex|Alexandra Laird|Mr. Cohen - Wilhelm|ﬁnd Wilhelm|conﬁrming Alexandra|Wilhelm Cohen Alexandra|Mr. Cohen
The_Song_of_the_Jade_Lily_371,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,371,Mr. Khaira,he/him/his,38,Mr. Khaira|old Mr. Khaira
A_Loyal_Character_Dancer_914,Qiu_Xiaolong,A_Loyal_Character_Dancer,26,0,914,an American officer,she/her,17,
Death_of_a_Red_Heroine_4584,Qiu_Xiaolong,Death_of_a_Red_Heroine,26,0,4584,Character_4584,she/her,17,
The_Song_of_the_Jade_Lily_383,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,383,Zhang,he/him/his,376,Zhang|Zhang Iooked
Five_Star_Billionaire_5188,Tash_Aw,Five_Star_Billionaire,29,0,5188,Character_5188,she/her,17,
Five_Star_Billionaire_6422,Tash_Aw,Five_Star_Billionaire,29,0,6422,Character_6422,she/her,17,
The_Song_of_the_Jade_Lily_393,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,393,Jian,he/him/his,624,Jian|Dr. Ho|Jian Ho|Luckily Jian|Dr.|Dr. Jian Ho|Jian ﬁfteen
My_Favourite_Wife_2948,Tony_Parsons,My_Favourite_Wife,31,0,2948,Character_2948,she/her,17,
The_Song_of_the_Jade_Lily_3971,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,3971,Character_3971,she/her,34,
The_Song_of_the_Jade_Lily_399,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,399,Daniel,he/him/his,159,Daniel|Dachau|Dear Daniel|Daniel Bernfeld Dachau|DACHAU|Daniel Bernfeld
The_Song_of_the_Jade_Lily_410,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,410,Peta,they/them/their,13,Peta
My_Favourite_Wife_3954,Tony_Parsons,My_Favourite_Wife,31,0,3954,Character_3954,she/her,17,
The_Song_of_the_Jade_Lily_4224,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,3,4224,this baby,she/her,35,
My_Favourite_Wife_4172,Tony_Parsons,My_Favourite_Wife,31,0,4172,the nurse,she/her,17,
Shanghai_Redemption_4275,Qiu_Xiaolong,Shanghai_Redemption,26,0,4275,Character_4275,she/her,17,
The_Song_of_the_Jade_Lily_4448,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,4448,Character_4448,she/her,48,
The_Map_of_Lost_Memories_1262,Kim_Fay,The_Map_of_Lost_Memories,20,0,1262,Character_1262,she/her,17,
The_Map_of_Lost_Memories_2068,Kim_Fay,The_Map_of_Lost_Memories,20,0,2068,the madame,she/her,17,
The_Master_of_Rain_3833,Tom_Bradby,The_Master_of_Rain,30,0,3833,Character_3833,she/her,17,
These_Violent_Delights_484,Chloe_Gong,These_Violent_Delights,6,0,484,Character_484,she/her,17,
Becoming_Madame_Mao_2633,Anchee_Min,Becoming_Madame_Mao,2,0,2633,The wife,she/her,16,
The_Song_of_the_Jade_Lily_4811,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,4811,a beautiful woman with a high forehead and regal nose wearing a plunging V - neck dress dotted with crystals,she/her,28,
The_Song_of_the_Jade_Lily_483,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,483,Mrs. Ho,she/her,26,Mrs. Ho
The_Song_of_the_Jade_Lily_485,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,485,Chang Wu,he/him/his,84,Chang Wu|Wu|Chang
Dont_Cry_Tai_Lake_2540,Qiu_Xiaolong,Dont_Cry_Tai_Lake,26,0,2540,that woman,she/her,16,
The_Song_of_the_Jade_Lily_488,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,488,Mr. Wu,he/him/his,28,Mr. Wu|Wu
The_Song_of_the_Jade_Lily_4982,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,4982,Character_4982,he/him/his,16,
The_Song_of_the_Jade_Lily_506,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,506,Laura,she/her,17,Laura|Laura Margolis
The_Song_of_the_Jade_Lily_5060,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,5060,Alexandra 's teacher,he/him/his,13,
The_Song_of_the_Jade_Lily_5157,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,5157,others,they/them/their,16,
Half_a_Lifelong_Romance_2117,Eileen_Chang,Half_a_Lifelong_Romance,10,0,2117,"you filthy , shameless bitch",she/her,16,
The_Song_of_the_Jade_Lily_5219,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,5219,his daughter,she/her,59,
The_Song_of_the_Jade_Lily_523,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,523,Dr. Adler,he/him/his,29,Dr. Adler
Half_a_Lifelong_Romance_573,Eileen_Chang,Half_a_Lifelong_Romance,10,0,573,their mother,she/her,16,
The_Song_of_the_Jade_Lily_526,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,526,Captain Azuma,he/him/his,52,Captain Azuma
The_Song_of_the_Jade_Lily_5267,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,5267,the girls,they/them/their,47,
My_Favourite_Wife_3192,Tony_Parsons,My_Favourite_Wife,31,0,3192,Character_3192,she/her,16,
The_Song_of_the_Jade_Lily_5385,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,5385,My grandmother,she/her,26,
Night_in_Shanghai_3097,Nicole_Mones,Night_in_Shanghai,25,0,3097,Character_3097,she/her,16,
The_Song_of_the_Jade_Lily_595,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,595,Hans,he/him/his,33,Hans|Hans Deli
Night_in_Shanghai_4966,Nicole_Mones,Night_in_Shanghai,25,0,4966,Character_4966,she/her,16,
The_Song_of_the_Jade_Lily_608,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,608,her parents,they/them/their,56,
The_Song_of_the_Jade_Lily_616,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,616,Japanese soldiers,they/them/their,28,
The_Song_of_the_Jade_Lily_626,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,626,the women,they/them/their,18,
The_Song_of_the_Jade_Lily_632,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,632,no one,None,21,
The_Song_of_the_Jade_Lily_640,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,640,people,they/them/their,86,
The_Song_of_the_Jade_Lily_641,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,641,her father,he/him/his,39,
The_Song_of_the_Jade_Lily_677,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,677,the soldiers,they/them/their,22,
The_Song_of_the_Jade_Lily_682,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,682,the soldier,he/him/his,22,
The_Song_of_the_Jade_Lily_685,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,685,the crowd,they/them/their,38,
The_Song_of_the_Jade_Lily_690,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,690,everyone,they/them/their,29,
The_Song_of_the_Jade_Lily_721,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,721,her grandmother,she/her,189,
The_Song_of_the_Jade_Lily_722,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,6,722,her friend,he/him/his,47,
The_Song_of_the_Jade_Lily_740,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,740,her grandparents,they/them/their,40,
The_Song_of_the_Jade_Lily_750,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,3,750,Your grandmother,she/her,67,
The_Song_of_the_Jade_Lily_790,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,790,the girl,she/her,47,
The_Song_of_the_Jade_Lily_800,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,5,800,her daughter,she/her,34,
The_Song_of_the_Jade_Lily_881,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,881,the man,he/him/his,100,
The_Map_of_Lost_Memories_2403,Kim_Fay,The_Map_of_Lost_Memories,20,0,2403,Character_2403,she/her,16,
The_Risk_Agent_449,Ridley_Pearson,The_Risk_Agent,27,0,449,Marquardt,she/her,16,Marquardt|Lois|Lois Marquardt|Lu
The_Song_of_the_Jade_Lily_953,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,4,953,the mother,she/her,23,
The_Song_of_the_Jade_Lily_992,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,992,men,they/them/their,27,
The_Valley_of_Amazement_0,Amy_Tan,The_Valley_of_Amazement,1,4,0,Character_0,he/him/his,11695,
The_Valley_of_Amazement_10054,Amy_Tan,The_Valley_of_Amazement,1,3,10054,My mama,she/her,16,
The_Valley_of_Amazement_10086,Amy_Tan,The_Valley_of_Amazement,1,3,10086,a rich scholar,he/him/his,19,
