n_personas,persona,role,rank,word,weight
15,2,possessive,14,daughter,0.5422837734222412
15,2,possessive,15,mind,0.526114284992218
15,2,possessive,16,family,0.49741309881210327
15,2,possessive,17,heart,0.4703875482082367
15,2,possessive,18,name,0.458913117647171
15,2,possessive,19,way,0.44143450260162354
15,2,possessive,20,brother,0.43959909677505493
15,2,possessive,21,shoulder,0.43192845582962036
15,2,possessive,22,arm,0.39733248949050903
15,2,possessive,23,friend,0.3922733664512634
15,2,possessive,24,skin,0.3904363811016083
15,2,possessive,25,own,0.38875529170036316
15,2,possessive,26,son,0.37928712368011475
15,2,possessive,27,throat,0.3763291835784912
15,2,possessive,28,chest,0.3704792559146881
15,2,possessive,29,phone,0.368897020816803
15,2,possessive,30,aunt,0.36728155612945557
15,2,possessive,31,death,0.3611264228820801
15,2,possessive,32,grandmother,0.3552033007144928
15,2,possessive,33,neck,0.3490403890609741
15,2,possessive,34,bed,0.34712618589401245
15,2,possessive,35,mom,0.33972281217575073
15,2,possessive,36,back,0.31584829092025757
15,2,possessive,37,cheek,0.31223946809768677
15,2,possessive,38,dress,0.3080582022666931
15,2,possessive,39,uncle,0.29818132519721985
15,2,possessive,40,home,0.2978680431842804
15,2,possessive,41,apartment,0.294649600982666
15,2,possessive,42,stomach,0.2894156277179718
15,2,possessive,43,breath,0.2835942208766937
