word,cluster
kneepad,246
knelt,167
knife,124
knit,147
knitting,146
knock,224
knot,21
know,90
knowledge,84
knowyou,154
knuckle,246
kodak,93
kowtow,38
labia,143
labor,37
lack,49
ladle,69
lady,241
lain,197
lair,40
lake,60
lament,95
lamp,88
land,221
landlord,89
landmark,183
lane,123
language,217
lao,123
lap,25
lapse,77
laptop,168
lash,134
last,253
latch,88
later,95
laugh,0
laughter,153
launch,59
launder,19
laundry,241
lavish,7
law,122
lawn,180
lawyer,251
lay,236
layer,49
lead,101
leader,30
leadership,135
leaf,171
leafs,20
leak,171
lean,70
leap,165
leapt,40
learn,90
leather,2
leave,231
leaving,236
lecture,209
leery,197
left,21
leftover,248
leg,3
legacy,243
legging,19
leisure,147
lend,120
lens,33
lent,233
leotard,68
lesson,233
let,90
letter,223
letting,49
level,253
library,163
lick,103
lid,233
lie,103
liebling,248
life,84
lifestyle,171
lifetime,236
lift,165
light,11
like,88
liking,88
lilong,238
lily,184
limb,253
limit,3
limp,167
lindsey,5
line,180
ling,64
linger,241
lingering,40
link,109
lip,196
lipstick,205
lisp,191
list,109
listen,231
literacy,75
liu,64
live,146
livelihood,84
living,167
load,103
loan,59
loathe,198
loathing,198
lobby,180
lobe,147
locate,46
location,31
lock,165
locker,40
log,109
logic,150
loiter,95
loll,244
loneliness,6
long,186
longing,119
longnu,197
longue,95
look,231
looked,40
loom,74
loop,3
loose,165
loosen,20
lop,244
lope,244
lord,134
lose,101
loss,31
lot,22
lounge,156
love,157
lovebird,91
loveliness,10
lovely,125
lover,157
loveyou,91
lower,21
loyalty,35
lozenges,45
luck,121
lucke,252
lucky,78
lucy,184
lug,197
luggage,89
lull,74
lunch,241
lung,233
lunge,95
lurch,74
lure,20
lurk,74
lust,157
luxuriate,92
lyric,241
macaroon,69
machine,123
mad,153
mafan,50
magazine,97
magnanimity,127
mah,197
maid,13
mail,75
mailbox,178
maintain,55
majesty,7
make,126
makeup,205
making,196
malt,75
mama,78
man,22
manage,195
maneuver,243
maneuvering,95
manhandle,203
manifest,183
manipulate,119
manner,243
mantilla,249
manzhen,50
map,80
marcel,156
marcelle,68
march,230
mark,109
market,196
maroon,42
marriage,162
married,162
marry,126
marrying,162
marshmallow,69
martens,24
marvel,97
mascara,183
mask,2
mass,161
massage,156
master,13
masturbate,100
mat,7
match,218
matchmaking,166
mate,22
material,135
materialize,155
math,150
matriculate,188
matriculation,188
matter,196
mattress,13
mature,183
mauser,252
may,241
meal,88
mean,49
meander,128
meaning,49
meanness,94
measure,132
medication,105
meet,126
meeting,161
mei,40
melt,171
member,73
membership,146
memorize,10
memory,243
mend,41
menopausal,100
mention,88
mentor,30
menu,156
merge,243
merry,176
mesmerize,52
mess,22
message,22
method,243
mid,42
middle,42
midmotion,72
midsection,72
midterm,72
might,88
migrate,195
milch,252
milk,241
mill,60
mime,128
mimic,20
mimicked,15
mince,26
mind,248
mine,157
mini,49
miniskirt,110
ministration,127
ministry,59
mire,197
mirror,241
miscalculation,127
miscarry,185
misery,229
misfortune,94
misgiving,94
misheard,4
misjudge,187
misread,187
miss,78
missing,253
mission,161
misspoke,142
misspoken,142
misstep,193
mistake,121
mistook,15
mistreat,187
mistreatment,187
mistress,176
mistrust,133
misunderstand,187
misunderstood,42
mix,255
mixture,196
moan,186
moaning,186
mob,196
mobile,33
mock,236
mode,3
model,30
modelesque,68
modesty,79
moist,120
mold,171
mole,171
mom,78
moment,196
mommy,78
money,22
monie,197
monitor,61
monologue,95
monstrous,233
month,253
mooch,131
mood,88
moor,237
mop,95
more,186
morning,105
mortgage,89
mortify,128
mortiﬁe,226
mother,162
motif,171
motion,243
motivate,155
motivation,136
motive,84
motorbike,77
mould,9
mount,237
mourn,41
mouth,157
mouthful,49
move,55
movement,243
movie,105
moy,131
much,186
muddle,19
mug,13
mull,95
muller,156
mumble,9
mural,237
murder,122
murderer,105
murmur,224
muscle,82
muse,13
museum,180
music,80
musing,41
musket,110
must,81
mustache,42
muster,169
mutter,0
muttering,176
mutti,249
muzzle,82
nag,197
nail,88
nainai,238
naked,167
nakedness,79
name,22
namesake,20
nanking,50
nanny,120
nap,49
nape,13
napkin,124
narrate,102
narrow,70
nasal,6
natalya,95
nation,232
nationality,31
nature,97
nausea,229
nauseate,34
navel,246
navigate,114
navigation,80
navy,99
ne,21
near,236
nearness,14
neat,125
neck,82
necklace,105
neckline,106
need,157
needle,233
needlework,189
neglect,88
negotiate,43
negroni,249
neighbor,20
neighborhood,180
nemisis,45
nephew,162
nerve,171
nervous,153
nervousness,14
nest,22
nestle,44
net,109
new,253
news,156
newspaper,75
niang,50
nicety,28
nickname,13
niece,162
night,105
nightclothe,110
nightdress,110
nightgown,110
nightmare,186
nightshirt,32
ninety,176
nip,95
nipple,88
nod,0
nonchalance,133
noodle,29
nook,95
noose,29
nora,152
nose,49
nostril,216
note,109
notebook,241
notepad,44
notice,176
notify,41
notion,233
nourish,104
novel,223
nude,167
nudge,15
numb,134
number,3
nurse,73
nursery,168
nurture,15
nuzzle,34
oath,11
obedience,119
obey,90
object,132
objection,96
objective,161
obligate,170
obligation,84
oblige,170
obscure,183
observation,161
observe,90
observer,183
obsess,160
obsession,229
obstinacy,170
obtain,48
occasion,223
occupy,183
odious,34
of,233
ofende,38
ofere,154
offend,74
offer,126
offering,119
office,22
ogle,15
ointment,93
old,105
oma,197
omission,187
one,253
onlyborn,38
opa,95
open,167
opening,233
opera,223
operate,3
opine,83
opinion,136
opium,58
opponent,31
opportunity,84
oppose,43
opposite,42
opposition,135
opt,183
optimism,28
option,3
orbit,243
order,196
ordinariness,170
organ,107
organize,195
orgasm,157
origin,243
other,253
ought,81
out,22
outburst,88
outdo,102
outfit,171
outgoing,21
outgrow,206
outing,233
outline,6
outlive,206
outmanoeuvre,127
outnumber,102
outrage,137
outrun,102
outstretche,102
outward,42
outwit,102
outﬁts,23
oval,237
ovaltine,95
ovary,143
overall,117
overcoat,32
overcome,126
overdose,183
overdress,110
overhead,11
overhear,41
overheard,13
overheat,77
overjoy,41
overlap,161
overlook,183
overplay,102
overpower,41
overreach,160
overreact,160
overrun,20
oversee,195
oversight,42
overstay,102
overstep,193
overtake,102
overthink,160
overwhelm,52
overwhelmed,137
overwork,102
owe,88
own,88
oﬀ,54
oﬀer,54
oﬀere,54
oﬃce,54
oﬃcer,54
pa,169
pace,176
pacify,155
pack,22
packing,196
pact,11
pad,20
paddle,240
page,183
pail,128
pain,214
paint,2
paintbox,44
paintbrush,140
painting,2
pair,30
pajama,32
palace,180
palanquin,111
palate,143
pale,183
paleness,10
paler,183
palette,237
pallet,1
palm,82
palpate,1
palsy,1
pan,183
panic,229
pant,128
pantomime,141
panty,79
papa,78
paper,135
paperwork,8
par,237
parade,233
paralyze,187
paraphrase,45
parcel,233
parch,95
pardon,126
pare,45
parent,3
parenting,183
park,163
parlor,20
parrot,147
part,139
participate,43
participation,51
parting,20
partner,30
partnership,243
party,139
pas,126
pass,169
passage,223
passenger,30
passion,157
passive,21
passport,146
password,33
past,105
pasta,156
paste,183
pastry,156
pat,123
patch,5
path,253
patience,88
patient,3
patron,161
paunch,216
pause,105
paw,165
pawn,132
pay,103
payment,136
peach,13
peacoat,32
pearl,176
peck,6
peculiarity,14
pedal,156
pediatrician,75
pee,88
peed,29
peek,165
peel,123
peep,244
peer,147
peg,13
peiqin,50
pekingese,50
pelt,95
pelvis,172
pen,236
pencil,13
pendant,13
penetrate,126
penis,82
penmanship,44
pension,96
people,30
pepper,123
perception,150
perch,233
perfect,125
perfection,18
perform,61
performance,135
perfume,205
period,223
peripheral,42
perish,254
perk,238
permission,119
permit,233
perplex,45
persecute,170
persevere,26
persist,126
persistence,6
person,30
personality,136
perspective,243
persuade,43
peruse,41
pester,143
pet,171
petal,222
pete,78
petticoat,26
pflediatrician,45
phase,3
phobia,160
phone,241
photo,241
photograph,135
photographer,73
physician,73
pi,3
piano,107
piccolo,237
pick,231
picket,233
pickle,69
picnic,241
picture,22
pidgin,62
piece,46
pierce,5
pigtail,26
pigu,238
pile,88
pill,196
pillow,241
pillowcase,178
pimple,15
pin,33
pinafore,100
pinch,147
ping,64
pinkie,26
pinky,26
pinpoint,19
pip,78
pipa,95
pipe,241
piping,19
pique,95
pirouette,68
piss,176
pistol,82
pitch,2
pity,214
pivot,235
placate,170
place,253
plague,196
plait,19
plan,196
plane,161
planning,89
plant,130
plate,196
play,109
player,59
playfulness,28
playing,253
playroom,189
playwright,251
plea,20
plead,46
please,103
pleasure,157
plenty,40
plod,128
plop,154
plot,223
plow,112
ploy,95
pluck,41
plug,33
plummet,92
plump,7
plunge,20
ply,154
pocket,13
pocketbook,44
poem,223
poet,251
poetry,53
point,101
pointing,119
poise,28
poison,58
poke,126
policewoman,77
policy,150
polish,71
politic,139
polo,123
poncho,142
ponder,120
pony,123
ponytail,13
poorly,233
pop,123
pops,78
popular,156
popularity,156
pore,74
pork,2
port,237
portal,183
porter,156
portfolio,37
portion,96
portrait,237
portray,21
pose,126
position,169
possess,126
possession,84
possibility,243
post,253
posture,42
posturing,222
pot,3
potato,123
pouch,124
pouf,68
pounce,41
pound,88
pour,3
powder,58
power,119
powerlessness,14
practice,196
praise,11
pram,154
prance,15
prattle,142
pray,103
prayer,105
preach,195
precaution,66
precede,41
precious,78
predicament,127
predict,195
preempt,170
preen,238
prefer,88
preference,136
pregnancy,143
pregnant,24
prepare,103
preppe,154
presence,49
present,245
presentation,135
press,53
pressure,186
presume,154
presumption,185
pretend,119
pretty,125
prevail,254
prevent,195
prey,156
price,161
prick,88
prickle,15
pride,35
prince,78
princeling,197
princess,78
principle,243
print,135
priority,161
prison,122
privacy,119
private,253
prize,51
probe,171
problem,132
procedure,46
proceed,195
process,243
proclaim,12
proctor,237
procure,83
prod,12
produce,114
profession,161
professionalism,28
professor,237
proffer,83
proficiency,136
profile,59
program,209
progress,135
project,209
projection,150
prolong,12
promise,186
promote,195
prompt,165
pronounce,170
pronunciation,217
prop,49
propagate,1
propel,19
property,37
proportion,136
proposal,209
propose,195
prospect,171
prostitute,89
protagonist,30
protect,103
protection,18
protest,243
protestation,139
protégé,20
proud,153
prove,90
provide,55
provocative,147
provoke,147
prowess,88
prowl,128
proﬁle,23
prune,15
pry,88
psychiatrist,73
psychoanalyze,100
puberty,24
public,96
publish,147
pucker,111
puff,88
pull,231
pulse,224
pummel,128
pump,224
punch,250
punctuate,222
punish,134
punishment,18
pupil,73
purchase,195
purge,195
purpose,119
purposeful,94
purse,241
pursue,126
pursuer,102
pursuit,233
push,231
put,231
puzzle,88
puzzlement,28
pyjama,32
qi,64
qijie,50
qipao,50
qipflo,144
quake,89
qualify,51
quality,80
quandary,127
quarrel,120
quarry,60
quarter,169
quaver,15
quell,129
query,55
quest,123
question,22
quicken,41
quickness,94
quilt,183
quip,26
quirk,15
quit,21
quiz,123
quote,109
race,25
racing,156
rack,88
radiance,227
radiate,1
radiating,119
radio,156
radish,238
rag,7
rage,242
rageful,248
rail,174
rainbow,13
raincoat,32
raise,88
rake,156
rally,25
ram,123
ramble,9
rambling,92
rang,105
rank,8
rant,17
rap,75
rape,89
rash,233
rasp,128
raspy,128
ration,1
rattle,250
rave,250
ravel,68
re,154
reach,126
react,126
reaction,243
read,90
readie,45
readiness,165
reading,13
readjust,57
ready,134
realise,233
reality,84
realize,90
really,125
realm,184
reappear,39
reapplie,39
rear,237
rearrange,39
reason,121
reasoning,150
reassess,39
reassure,40
reattach,39
rebel,22
rebellion,139
rebound,169
rebuf,45
rebuff,208
rebuke,208
rebuttone,19
recall,46
recast,39
receipt,88
receive,21
recharge,39
recipe,233
reciprocate,170
recital,237
recitation,1
recite,41
reckoning,39
reclaim,20
recline,19
recognise,183
recognize,126
recoil,243
recommend,109
reconcile,195
reconnect,41
reconnecte,45
record,182
recount,4
recover,46
recovery,243
recruit,8
recuperation,39
red,2
redden,111
redirect,191
reduce,114
reel,156
reestablish,39
refastene,45
refer,86
reference,109
refill,41
reflction,45
reflect,3
reflection,11
reflex,40
reflxe,45
refocus,170
refold,41
refolde,45
reform,146
refrain,225
refresh,41
refurbish,39
refusal,6
refuse,126
regain,20
regard,49
register,147
regret,229
regular,3
rehearse,141
reignite,128
rein,147
reincarnation,227
reinforcement,6
reinveste,252
reject,21
rejection,229
rejoin,126
relapse,206
relate,46
relation,132
relationship,84
relative,6
relax,70
relaxed,70
relay,101
release,3
relent,41
reliability,136
relief,35
relieve,21
relinquish,185
relish,41
relive,206
reload,39
relocate,183
reluctance,88
reluctant,42
rely,20
remade,115
remain,90
remained,11
remake,115
remark,96
remarry,187
remember,90
remind,236
reminder,88
remove,195
rename,247
rend,197
render,114
renew,20
rent,7
rental,156
reorganize,39
repair,89
reparation,39
repartee,208
repast,39
repay,20
repeat,3
rephrase,98
replace,101
replay,117
replies,105
reply,169
report,135
reposition,39
represent,195
representative,73
repress,247
reprimand,208
reproach,133
reproof,26
repulse,187
reputation,6
request,3
require,46
reread,187
rescue,89
research,99
resemble,20
resent,41
resentment,229
reservation,139
reserve,101
reside,183
residence,161
resident,73
resign,43
resignation,51
resist,126
resistance,243
resolution,6
resolve,195
resort,31
resource,109
respect,35
respiration,104
respond,46
response,243
responsibility,136
rest,3
restaurant,180
restive,10
restlessness,14
restore,55
restrain,46
result,51
resume,147
resurface,39
resurrect,39
retain,101
retaliate,208
retch,34
retching,34
retie,197
retire,101
retort,102
retrace,39
retreat,43
retrieve,171
return,55
reunion,105
reunite,183
reveal,126
revel,128
revere,228
reverie,228
reverse,101
revert,181
review,146
revise,41
revisit,41
revive,20
revolution,196
reward,3
reﬁlle,23
reﬁne,23
rhetoric,150
rhododendron,189
rib,171
ribbon,146
ribcage,47
rice,60
rich,5
rickshaw,77
rid,120
riddle,46
ride,3
rider,240
ridicule,34
riffle,19
rifld,45
right,125
ring,109
rinse,15
rip,88
rise,186
risk,126
rival,183
roam,5
roar,176
roast,171
rob,223
robe,241
robin,123
rock,22
rod,5
role,30
roll,165
romance,35
romy,131
roof,180
room,22
roommate,88
root,109
rosalind,197
rosebud,189
rotate,165
rouge,233
round,101
roundhouse,189
rouse,233
route,139
routine,3
row,109
royalty,18
rub,236
rucksack,110
ruddy,26
rudeness,94
ruffle,15
rug,13
ruin,196
rule,171
rummage,15
rump,19
run,231
ruse,233
rush,184
russian,71
s,49
sabotage,89
sack,6
sacrifice,84
sacriﬁce,23
sacrum,1
sad,214
sadden,91
saddle,13
saddlebag,166
sadness,214
safeguard,42
safety,136
sag,154
saga,156
said,22
sail,169
sailboat,77
sake,22
salary,169
saliva,58
salivate,41
salon,183
salute,11
salvage,89
salvation,84
sam,5
sampan,238
sample,86
sanctuary,105
sandal,19
sandwich,196
sanity,119
sap,156
sarcasm,28
sashay,192
sat,167
satchel,77
satin,236
satisfaction,35
satisfy,90
satisﬁed,23
saucer,111
saunter,111
save,103
saving,196
savior,88
savor,34
savour,52
saw,219
say,90
saying,88
scald,197
scale,161
scaling,6
scallop,142
scalp,42
scan,171
scar,13
scare,20
scared,137
scarf,20
scarlet,13
scatter,19
scene,223
scent,219
schatz,252
schedule,51
scheme,209
scholarship,209
school,105
schoolbook,166
schooling,161
schoolmaster,166
schoolmate,166
schoolwork,189
scissor,222
scofe,252
scoff,15
scold,34
scolding,34
scoliosis,172
scone,83
scoop,88
scoot,192
scooter,142
score,25
scorn,34
scour,247
scout,78
scowl,0
scrabble,62
scramble,165
scrap,89
scrape,20
scratch,88
scream,231
screen,196
screw,138
scribble,62
scribbling,62
script,156
scroll,236
scrub,88
scrunch,142
scrutinise,39
scrutinize,39
scurry,142
scuttle,39
seal,161
search,55
searching,196
seat,13
second,190
secret,241
secretary,73
secure,70
seduce,236
see,90
seed,31
seek,55
seem,20
seethe,29
seize,126
seizure,233
select,55
selection,161
self,22
selfishness,94
sell,126
semester,237
seminar,209
send,103
senior,253
sens,83
sense,49
sensei,215
sentence,96
sentiment,88
separate,253
sequester,95
serenade,95
servant,30
serve,126
service,209
serviette,68
set,154
setting,88
settle,126
seventy,176
sew,154
sewing,233
sex,157
shade,88
shadow,11
shake,250
shaky,88
sham,7
shame,153
shanghai,50
shanghainese,50
shape,243
share,103
shark,156
sharpening,19
shatter,236
shave,58
shawl,15
sheath,236
shed,223
sheet,233
shelf,7
shell,97
shelter,180
shield,65
shielding,11
shift,88
shimmer,15
shimmy,15
shimmying,15
shin,88
shine,156
ship,105
shirt,82
shirtsleeve,110
shirttail,246
shirtwaist,32
shit,138
shiver,0
shock,134
shoe,3
shoetip,166
shoo,131
shoot,103
shop,168
shopping,168
shore,233
short,95
shortcoming,94
shorten,102
shot,22
should,81
shoulder,246
shouldn,81
shout,250
shove,231
shovel,236
show,109
shower,58
shre,144
shred,247
shriek,186
shrieking,17
shrillness,10
shrink,165
shrug,0
shudder,0
shuffle,88
shun,50
shunt,57
shush,29
shut,22
shu田ed,50
shuﬄed,54
shy,40
shyness,14
sible,197
sibling,253
sick,153
sicken,248
sicko,248
side,253
sideline,19
sidestep,193
sideway,19
sift,41
sigh,0
sighing,7
sight,196
sightseeing,211
sign,33
signal,3
signature,13
silence,229
silently,236
silhouette,88
silk,120
silver,190
simmer,252
simper,111
simpering,142
sin,134
sincerity,136
sing,103
singe,197
singer,73
singing,60
single,51
sink,224
sinus,143
sip,13
sister,162
sit,167
sitcom,156
sitting,13
situate,41
situation,243
size,196
skate,156
skeleton,101
sketch,33
sketchbook,44
sketching,44
sketchpad,44
skewer,111
skid,95
skill,136
skim,128
skin,82
skip,3
skirt,3
skitter,15
skull,156
sky,184
slack,233
slacken,248
slam,250
slang,196
slap,250
slaughter,134
slave,18
sleep,204
sleepwalk,248
sleepy,186
sleeve,255
sleight,74
slender,70
sleuthing,142
slice,171
slide,165
sling,88
slink,15
slip,171
slipper,166
slipping,196
slit,20
slither,15
sloppiness,142
slot,233
slow,70
slump,123
slunk,15
slur,142
slurp,142
slut,142
smack,7
small,70
smart,125
smash,123
smear,93
smell,219
smile,0
smiling,153
smirk,0
smoke,186
smoking,13
smooth,70
smother,34
smuggle,128
snack,88
snag,144
snap,250
snapshot,44
snarl,0
snatch,176
sneak,196
sneaker,142
sneer,34
sneeze,56
snicker,17
snife,144
sniff,40
sniffle,56
snip,144
sniﬀed,54
snoop,183
snooping,77
snooze,144
snore,211
snoring,211
snort,0
snufe,144
snuggle,211
soak,74
soap,58
soar,74
sob,49
sobbing,214
sober,13
sobriety,28
socialism,37
sock,88
socket,20
sofa,13
soften,41
softness,42
soil,60
sol,237
sole,233
solitude,229
solo,30
solution,243
solve,90
something,196
son,162
song,223
sooooo,131
soothe,236
sop,154
sophisticated,156
sorrow,214
sorry,153
sort,49
soul,248
sound,22
soup,241
soupspoon,144
sour,176
source,159
sow,74
space,196
spanish,71
spank,128
spar,83
spare,3
sparkle,5
spasm,72
spat,0
speak,90
speaking,88
special,156
specialize,154
specialty,196
specify,46
speculate,1
speech,135
speechless,137
speed,186
spell,103
spend,103
spending,186
spew,144
spill,88
spin,171
spine,42
spirit,253
spit,0
spite,88
splash,250
splay,19
spleen,172
split,169
splotchy,222
splutter,142
spoil,196
spoke,40
sponsor,175
sponsorship,51
spook,15
spoon,171
sport,225
spot,3
spout,144
sprawl,62
spray,58
spread,126
spring,161
sprint,156
sprout,189
sputter,15
spy,20
squad,8
squander,66
square,180
squat,7
squawk,17
squeak,88
squeal,17
squeeze,224
squint,56
squirm,192
squish,142
stab,237
stabilize,21
stable,49
stack,241
staf,154
staff,73
stage,117
stagger,128
stain,171
stair,147
stake,134
stalk,171
stall,171
stammer,252
stamp,169
stand,167
standard,161
standing,167
star,253
stare,231
start,25
startle,15
starve,95
stash,74
state,158
stateless,248
statement,126
station,174
statue,180
stature,233
status,161
stay,231
stead,197
steady,40
steal,126
stealing,119
steam,156
steel,2
steep,60
steer,42
step,165
stepbrother,24
stepfather,21
stepson,24
stick,236
stifene,45
stiff,70
stiffen,41
stiffly,42
stifld,252
stifle,45
stilettos,32
still,207
stimulate,21
sting,97
stink,88
stint,20
stipend,1
stir,20
stirring,40
stitch,6
stiﬀen,54
stiﬀene,54
stiﬂe,226
stlike,154
stock,169
stocking,19
stole,40
stomach,82
stomachache,14
stomp,95
stood,167
stool,13
stoop,95
stop,250
stoppage,102
store,171
storm,22
story,22
straddle,235
straighten,165
strain,6
stranger,40
strangle,247
strap,165
strategy,150
stray,147
stream,60
street,180
strength,35
strengthen,195
stress,22
stretch,88
stretcher,77
stricken,42
stride,236
strike,165
string,132
stringer,111
strip,42
strive,126
stroke,33
stroll,233
stroller,77
struggle,196
strum,128
stub,19
student,237
studio,148
study,90
stuff,196
stumble,250
stump,171
stun,102
stung,11
stupid,125
stutter,92
stuﬀed,54
style,3
styling,156
subconscious,42
subdue,164
subject,253
submerge,222
submissive,79
submit,43
subside,222
succeed,21
success,22
succumb,92
suck,231
sufere,238
sufering,45
suffer,126
suffering,84
suffocate,52
suffocation,52
suggest,46
suggestion,46
suicide,105
suit,22
suitcase,89
suite,196
suitor,95
sulk,197
sully,197
sum,3
summarize,98
summary,117
summon,126
sun,22
sundress,110
sunglass,19
sunny,5
sunset,241
sunshine,78
sunﬁowers,23
superior,253
superstition,227
supervise,195
supervisor,73
supper,241
supplant,102
supplement,177
supply,3
support,3
suppose,48
suppress,6
sure,42
surfing,236
surge,11
surname,162
surpass,102
surprise,137
surprising,137
surrender,43
surround,42
surrounding,49
survey,177
survival,84
survive,171
suspect,96
suspend,46
suspicion,119
sustain,49
sustenance,104
suﬀere,54
suﬀocate,54
swaddle,144
swallow,231
swam,3
swamp,196
swap,169
swarm,11
swat,156
sway,5
swear,88
sweat,229
sweater,13
sweatpant,142
sweatshirt,13
sweep,20
sweetheart,88
swell,147
swelter,142
swerve,102
swim,156
swimsuit,32
swing,165
swinging,165
swipe,192
swish,192
switch,33
swivel,16
swoon,192
swoop,192
sword,124
sympathetic,42
sympathize,155
sympathy,35
symptom,172
synapsis,100
synchronize,191
system,169
ta,40
tab,123
table,124
tablet,241
tabletop,178
tack,5
tackle,20
tactic,233
tag,156
tail,3
tailor,89
take,231
tale,20
talent,156
talk,90
tall,70
tally,169
tame,20
tamp,128
tan,171
tante,249
tantrum,15
tap,7
tape,156
target,59
tarry,197
tart,95
task,3
taste,219
taunt,34
taut,147
tea,241
teach,90
teacher,30
teaching,150
teacup,15
team,25
teammate,253
teapot,189
tear,88
teary,56
tease,236
teasing,236
technique,243
teem,197
teeter,111
telegram,156
telegraph,177
telephone,60
tell,103
temper,119
temperament,136
temperature,243
temple,180
tempt,41
tenacity,127
tend,6
tense,70
tension,229
tentative,161
term,30
terminate,195
terrify,15
territory,158
terriﬁe,226
terror,229
test,148
testimony,135
tether,19
text,135
textbook,161
texte,95
texted,40
thank,125
thaw,74
theory,150
thermo,45
thicken,41
thigh,82
thin,70
thing,196
think,90
thinking,119
thirst,157
thirsty,186
thirty,176
thought,22
thoughtfulness,14
thoughtlessness,248
thread,88
threat,243
threaten,147
thrill,137
thrive,196
throat,186
throb,15
throbbing,186
through,253
throw,250
thrust,224
thudding,92
thumb,82
thumbnail,108
thump,224
thwart,247
tick,250
ticket,146
tickle,142
tide,171
tidy,136
tie,182
tiger,22
tight,70
tighten,165
tile,2
tilt,33
time,186
timid,10
timing,119
tip,3
tiptoe,26
tirade,45
tired,186
tit,29
title,30
to,49
toast,13
toddle,15
toe,3
toenail,108
toil,74
toilette,45
tolerate,42
tolstoy,187
tone,22
tongue,241
tooth,88
top,25
topic,161
topple,102
torment,18
tormentor,34
torso,171
torture,18
torvald,67
toss,65
totter,29
tottering,29
touch,22
toughen,248
tour,30
tow,46
towel,58
tower,180
town,148
townsman,189
toy,156
trace,5
track,255
trade,37
tradition,243
traffic,60
tragedy,214
trail,233
train,123
trainer,73
training,243
traipse,45
trample,128
trance,171
transfer,59
transform,132
transformation,196
transition,6
translate,53
translator,53
transport,99
trap,165
trash,58
travel,177
traveler,156
traverse,237
tray,13
tread,20
treasure,196
treasury,37
treat,88
treatment,161
treaty,161
tree,105
trek,97
tremble,0
trembling,137
trespass,254
tress,95
triale,45
triangular,42
trick,5
trill,128
trimester,95
trip,5
triumph,84
trod,74
troop,233
trot,74
trouble,22
trouser,32
trousseau,68
truck,22
trudge,15
trump,97
trunk,241
trust,103
truth,84
try,231
tsai,215
tuck,236
tug,165
tuition,31
tumble,236
tummy,246
tune,88
tunic,13
tunnel,60
turmoil,229
turn,231
turquoise,13
turtleneck,32
tussle,142
tutelage,127
tutor,13
tutte,197
tv,80
twenty,176
twin,88
twirl,235
twist,88
twisted,40
twisting,20
twitch,5
type,3
tzedakah,227
ultimatum,196
umbrella,13
unbidden,239
unbinding,145
unburden,16
unbutton,16
uncertainty,150
unclasp,45
uncle,78
unclip,16
uncomfortable,153
unconscious,42
uncurl,16
underarm,112
underclothe,110
underestimate,191
underline,19
underpant,142
undershirt,32
understand,90
understanding,6
understatement,133
undertake,46
underthing,91
undertone,91
underwear,13
underworld,196
undo,103
undress,57
undressed,79
unearth,91
unease,11
uneasy,105
unfaze,145
unfettered,145
unflinche,252
unfold,57
unfurl,16
unfurls,16
ungainliness,145
unglue,45
unhappiness,127
unharme,45
unhear,57
unhook,16
uniform,8
unit,3
unknotte,45
unknow,16
unlace,57
unlatche,252
unload,57
unlock,114
unmoore,91
unnerve,239
unpack,57
unpopularity,139
unravel,57
unroll,57
unscramble,45
unsettle,239
unsheathe,145
unsurprise,145
untangle,57
untethere,129
unthinke,45
untie,57
untraine,45
untwist,252
unwavering,145
unwelcome,133
unwind,57
unwound,16
unwrap,16
unzip,16
up,154
upbringing,84
update,218
upend,102
upright,167
upset,169
upstage,41
upstairs,180
urge,40
urgency,186
urging,20
use,86
useful,233
usher,97
usurp,39
uterus,143
utter,42
v,49
vacant,148
vacate,254
vacation,88
vaccine,183
vagin,238
vagina,143
vague,119
valise,95
valuable,42
value,132
vanish,48
vanished,40
vanity,35
vas,197
vase,13
veer,252
vegetable,49
vehemence,127
veil,233
vein,3
venerable,109
vent,33
ventriloquism,52
venture,147
verdict,233
verify,195
vern,197
verse,223
version,161
vertebrfl,45
vibrate,15
victimize,155
view,109
vigil,74
vigilance,127
villa,59
village,163
vineyard,237
violate,20
violet,184
virginity,119
virtue,136
visa,177
vision,243
visit,109
visitor,20
visor,77
visualise,155
visualize,155
vividness,79
vocabulary,6
vodka,156
vogues,28
voice,243
volition,45
volume,139
volunteer,73
vomit,58
vote,169
vouch,129
vow,49
vpn,95
vulnerability,136
vulnerable,237
vulva,222
w,49
wad,197
wade,5
wag,197
wager,12
wail,17
wailing,92
waipo,238
waist,88
waistband,49
waistline,106
wait,125
waiting,167
wake,231
walk,231
walking,167
wall,223
wallet,241
wallow,95
waltz,139
wanchee,29
wander,171
wandering,196
wanna,88
want,157
wanted,157
ward,223
warden,13
wardrobe,89
wariness,14
warm,153
warmth,35
warn,126
warning,11
wash,58
washerwoman,67
waste,58
wastebasket,166
watch,61
watching,61
water,241
watercolor,140
watercolour,140
waterfront,180
waterway,180
wave,250
waver,248
way,22
weak,70
weaken,126
weakly,21
weakness,119
wealth,37
weapon,82
wear,90
wearing,42
weary,49
weather,148
weave,88
web,97
website,109
wedding,241
wedge,171
week,109
weep,214
weigh,233
weight,233
welcome,105
welfare,80
well,125
wept,214
westerner,95
wet,18
what,81
wheedle,56
wheel,88
wheeze,56
whereabout,38
whereabouts,40
which,233
whim,15
whimper,186
whine,192
whip,196
whirl,192
whisk,192
whisked,192
whisper,236
whispering,119
whistle,186
white,2
whole,233
whore,18
widen,237
widow,20
wield,74
wife,162
wiggle,192
wilhelm,237
will,81
willingness,136
willowy,26
wilt,181
win,51
wince,0
wind,60
window,13
windowsill,95
windowtsosotee,38
wine,241
wineglass,124
wing,161
wink,0
winning,190
wipe,236
